ID,CH,F,SPINDLE,Time_of_night,STOP
nsrr5077,EEG3,10.895,1,1.1876334635416668,1.1878515625
nsrr5077,EEG3,10.895,2,1.2260416666666667,1.2262076822916668
nsrr5077,EEG3,10.895,3,1.226884765625,1.2270323350694445
nsrr5077,EEG3,10.895,4,1.2441145833333334,1.2446723090277778
nsrr5077,EEG3,10.895,5,1.2454166666666666,1.245634765625
nsrr5077,EEG3,10.895,6,1.2584483506944444,1.2588736979166666
nsrr5077,EEG3,10.895,7,1.2632747395833333,1.263427734375
nsrr5077,EEG3,10.895,8,1.2673556857638888,1.2675108506944444
nsrr5077,EEG3,10.895,9,1.270925564236111,1.2711534288194444
nsrr5077,EEG3,10.895,10,1.2802018229166667,1.2804210069444444
nsrr5077,EEG3,10.895,11,1.2814713541666667,1.2816937934027777
nsrr5077,EEG3,10.895,12,1.285539279513889,1.285715060763889
nsrr5077,EEG3,10.895,13,1.295027126736111,1.2951942274305555
nsrr5077,EEG3,10.895,14,1.2988997395833333,1.299142795138889
nsrr5077,EEG3,10.895,15,1.2995909288194445,1.2997591145833334
nsrr5077,EEG3,10.895,16,1.3050770399305556,1.3053450520833334
nsrr5077,EEG3,10.895,17,1.310212673611111,1.3104796006944444
nsrr5077,EEG3,10.895,18,1.3113096788194445,1.3115049913194445
nsrr5077,EEG3,10.895,19,1.3191417100694445,1.3193815104166666
nsrr5077,EEG3,10.895,20,1.321447482638889,1.3216742621527777
nsrr5077,EEG3,10.895,21,1.32373046875,1.323916015625
nsrr5077,EEG3,10.895,22,1.3241937934027779,1.324411892361111
nsrr5077,EEG3,10.895,23,1.3254535590277778,1.325632595486111
nsrr5077,EEG3,10.895,24,1.3263671875,1.3265223524305556
nsrr5077,EEG3,10.895,25,1.3333051215277778,1.333525390625
nsrr5077,EEG3,10.895,26,1.3345572916666666,1.3348209635416666
nsrr5077,EEG3,10.895,27,1.3364735243055557,1.3367046440972221
nsrr5077,EEG3,10.895,28,1.341462673611111,1.3419845920138889
nsrr5077,EEG3,10.895,29,1.345554470486111,1.345859375
