mros-visit1-aa0126
Whole Night (hrs): 10.466667		SleepStage2 (hrs): 6.383333
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,10.840391,1.199200,74.296178,0.395833
2,11.239024,1.601600,89.578088,0.811250
3,12.427184,0.402340,46.868086,0.816167
4,13.385621,0.597660,47.051194,0.865028
5,12.871508,0.699220,65.545129,0.866167
6,10.840391,1.199200,95.788510,0.978250
7,12.549020,0.398440,47.875181,0.995306
8,13.298701,0.300780,33.745327,1.061778
9,14.000000,0.500000,39.375906,1.085917
10,13.298701,0.601560,68.062867,1.160889
11,12.549020,0.398440,38.986801,1.576944
12,12.000000,0.500000,55.794614,1.652389
13,14.961039,0.601560,112.909133,1.674139
14,11.441341,0.699220,50.034333,1.682528
15,14.912621,0.402340,39.330129,2.024778
16,13.298701,0.300780,31.746395,2.076861
17,12.549020,0.398440,38.429847,2.170722
18,11.636364,0.601560,51.735714,2.300611
19,12.000000,0.500000,47.135119,2.364806
20,14.985366,0.800780,56.832227,2.408000
21,14.301676,0.699220,40.283818,2.424306
22,12.549020,0.398440,42.168307,2.459889
23,14.000000,0.500000,34.103914,2.476528
24,12.427184,0.402340,58.953231,2.538250
25,13.385621,0.597660,47.341115,2.554750
26,11.863415,1.601600,77.149615,2.557833
27,12.549020,0.398440,40.398260,2.689806
28,11.239024,0.800780,61.532006,2.727278
29,14.000000,0.500000,46.807050,2.730556
30,12.427184,0.402340,30.113680,2.807833
31,11.843416,1.097700,79.087510,2.850778
32,14.000000,0.500000,45.410849,2.869639
33,12.000000,0.500000,44.731823,2.902944
34,12.427184,0.402340,37.178607,3.357694
35,12.427184,0.402340,35.347524,3.893028
36,14.000000,0.500000,48.905165,4.105667
37,12.549020,0.398440,46.158541,4.157361
38,10.795181,1.296900,70.412757,4.293222
39,11.039014,1.902300,54.299229,4.294694
40,12.427184,0.402340,52.025635,4.317472
41,11.441341,0.699220,54.161898,4.390611
42,12.549020,0.398440,30.479896,4.622361
43,12.549020,0.398440,40.451667,4.697778
44,13.298701,0.300780,32.967117,4.698694
45,13.385621,0.597660,41.161212,4.997028
46,13.298701,0.300780,22.194247,5.031444
47,11.155963,1.703100,115.526055,5.155806
48,12.800000,0.703120,59.365225,5.587611
49,11.000000,1.000000,89.791714,6.276194
50,11.712418,0.597660,52.979324,6.406417
51,13.385621,0.597660,41.222248,6.425583
52,12.871508,0.699220,45.426108,6.487972
53,11.801418,2.203100,76.813916,6.626222
54,12.000000,0.500000,74.341955,6.702722
55,13.298701,0.300780,33.752956,6.712139
56,12.000000,0.500000,50.499733,6.810778
57,13.298701,0.300780,37.666896,6.834722
58,14.000000,0.500000,55.786984,6.882056
59,12.000000,0.500000,38.399329,6.970361
60,12.000000,0.500000,54.329747,7.677278
61,11.712418,0.597660,45.296407,7.886139
62,13.298701,0.300780,28.709850,7.955528
63,11.239024,0.800780,83.138781,8.061667
64,14.000000,0.500000,38.147555,8.063139
65,11.712418,0.597660,40.558480,8.108694
66,13.298701,0.300780,41.847868,8.158944
67,12.871508,0.699220,54.024567,8.176056
68,12.000000,0.500000,56.847486,8.188028
69,12.427184,0.402340,37.148089,8.216917
70,11.636364,0.601560,59.853513,8.229417
71,12.000000,0.500000,25.696193,8.247278
72,12.427184,0.402340,36.446174,8.279139
73,12.549020,0.398440,37.796597,8.340083
74,11.377778,0.703120,42.000458,8.362611
75,12.549020,0.398440,40.939956,8.438639
76,11.000000,1.000000,65.705348,8.439361
77,11.712418,0.597660,50.591287,8.441333
78,11.333333,1.500000,72.266728,8.456750
79,12.947126,1.699200,69.924468,8.466806
80,10.039216,0.398440,43.610285,8.533056
81,13.298701,0.300780,27.962158,8.588528
82,11.441341,0.699220,73.128862,8.734167
83,13.385621,0.597660,67.841611,9.175778
84,11.000000,1.000000,50.614176,9.348139
85,12.427184,0.402340,33.302815,9.669500
86,9.974026,0.300780,45.891508,9.714167
87,12.487805,0.800780,65.011063,9.894806
88,12.000000,0.500000,57.961395,10.029361
89,11.712418,0.597660,197.940032,10.108833
