mros-visit1-aa2853
Whole Night (hrs): 8.500000		SleepStage2 (hrs): 1.825000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,12.427184,0.402340,43.663691,0.104083
2,13.298701,0.300780,29.068437,0.645333
3,9.974026,0.300780,34.561685,0.667278
4,13.298701,0.300780,46.524758,0.845917
5,9.974026,0.300780,49.393454,1.966944
6,13.298701,0.300780,33.066300,2.547694
7,14.222222,0.703120,52.918288,2.602472
8,14.301676,0.699220,66.674296,2.603333
9,13.298701,0.601560,57.099260,2.641722
10,13.298701,0.601560,45.479515,2.689917
11,12.871508,0.699220,72.236210,2.726750
12,13.298701,0.601560,71.519036,2.736222
13,14.000000,0.500000,41.031510,2.751889
14,13.298701,0.300780,39.856565,2.752694
15,12.000000,0.500000,40.207523,2.761389
16,13.298701,0.601560,58.823529,2.811583
17,13.298701,0.300780,29.930571,2.917472
18,12.000000,0.500000,38.727398,3.087222
19,14.000000,0.500000,30.464637,3.175611
20,12.871508,0.699220,36.873426,3.209944
21,12.190476,0.902340,37.590600,3.268444
22,13.736585,0.800780,53.154803,3.269833
23,15.058824,0.398440,47.516594,3.270833
24,13.000000,1.000000,47.699702,3.275333
25,13.298701,0.300780,28.946365,3.275833
26,12.549020,0.398440,28.870069,3.308889
27,12.427184,0.402340,32.066835,3.314278
28,14.912621,0.402340,39.139391,3.336083
29,13.298701,0.902340,47.302968,3.347194
30,13.298701,0.902340,56.603342,3.365389
31,13.298701,0.601560,33.981842,3.372750
32,12.549020,0.398440,30.563821,3.373556
33,14.222222,0.703120,34.714275,3.389417
34,16.000000,0.500000,48.744945,3.466917
35,14.000000,0.500000,31.853208,3.486528
36,13.356522,0.898440,49.423972,3.513556
37,12.000000,0.500000,41.916533,3.687917
38,12.427184,0.402340,32.509346,3.694778
39,12.549020,0.398440,38.818952,3.701944
40,13.385621,0.597660,52.079042,3.708639
41,12.549020,0.398440,34.424353,3.716389
42,13.736585,0.800780,63.233387,3.727750
43,14.301676,0.699220,37.865263,3.730500
44,14.000000,0.500000,27.206836,3.735222
