ID,CH,F,SPINDLE,Time_of_night,STOP
nsrr0596,EEG3,10.895,1,1.593107638888889,1.5932931857638888
nsrr0596,EEG3,10.895,2,1.597021484375,1.59716796875
nsrr0596,EEG3,10.895,3,1.6041569010416667,1.6043207465277778
nsrr0596,EEG3,10.895,4,1.6345193142361112,1.6346592881944444
nsrr0596,EEG3,10.895,5,1.6396234809027779,1.6398502604166667
nsrr0596,EEG3,10.895,6,1.644001736111111,1.644267578125
nsrr0596,EEG3,10.895,7,1.6461273871527777,1.6462923177083333
nsrr0596,EEG3,10.895,8,1.658064236111111,1.6582150607638888
nsrr0596,EEG3,10.895,9,1.6614887152777778,1.6616677517361111
nsrr0596,EEG3,10.895,10,1.7159657118055556,1.7162000868055556
nsrr0596,EEG3,10.895,11,1.7335536024305556,1.7337120225694445
nsrr0596,EEG3,10.895,12,1.7421126302083334,1.7422526041666666
nsrr0596,EEG3,10.895,13,1.751162109375,1.751335720486111
nsrr0596,EEG3,10.895,14,1.8118337673611111,1.8120540364583333
nsrr0596,EEG3,10.895,15,1.8211924913194444,1.8213628472222223
nsrr0596,EEG3,10.895,16,1.8224761284722222,1.8229405381944443
nsrr0596,EEG3,10.895,17,1.829060329861111,1.8292578125
nsrr0596,EEG3,10.895,18,1.8324674479166667,1.8326323784722223
nsrr0596,EEG3,10.895,19,1.8395171440972222,1.839716796875
nsrr0596,EEG3,10.895,20,1.8562456597222223,1.8564008246527777
nsrr0596,EEG3,10.895,21,1.9143880208333333,1.9145572916666667
nsrr0596,EEG3,10.895,22,1.9384711371527779,1.9386859809027779
nsrr0596,EEG3,10.895,23,1.9484841579861112,1.948623046875
nsrr0596,EEG3,10.895,24,1.965224609375,1.9655078125
nsrr0596,EEG3,10.895,25,1.9718967013888888,1.972275390625
nsrr0596,EEG3,10.895,26,1.9730805121527777,1.97322265625
nsrr0596,EEG3,10.895,27,1.977185329861111,1.9773893229166666
nsrr0596,EEG3,10.895,28,1.9868044704861112,1.9870008680555555
nsrr0596,EEG3,10.895,29,1.9900130208333333,1.9902354600694445
nsrr0596,EEG3,10.895,30,2.054263237847222,2.054423828125
nsrr0596,EEG3,10.895,31,2.0575553385416665,2.0577039930555556
nsrr0596,EEG3,10.895,32,2.0723448350694444,2.0724913194444445
nsrr0596,EEG3,10.895,33,2.102175564236111,2.1024066840277778
nsrr0596,EEG3,10.895,34,2.1074696180555557,2.1076139322916667
nsrr0596,EEG3,10.895,35,2.148576388888889,2.1487272135416666
nsrr0596,EEG3,10.895,36,2.1549370659722222,2.1551551649305556
nsrr0596,EEG3,10.895,37,2.182936197916667,2.183083767361111
nsrr0596,EEG3,10.895,38,2.1855501302083336,2.1857042100694444
nsrr0596,EEG3,10.895,39,2.279580078125,2.2798828125
nsrr0596,EEG3,10.895,40,2.3179329427083335,2.3181966145833335
nsrr0596,EEG3,10.895,41,2.4071451822916665,2.4073328993055556
nsrr0596,EEG3,10.895,42,2.4279633246527776,2.4281239149305556
nsrr0596,EEG3,10.895,43,2.5008810763888887,2.501148003472222
nsrr0596,EEG3,10.895,44,2.5355631510416665,2.5357877604166665
nsrr0596,EEG3,10.895,45,2.538017578125,2.5382411024305553
nsrr0596,EEG3,10.895,46,2.5538639322916667,2.5540364583333335
nsrr0596,EEG3,10.895,47,2.5608528645833335,2.5610894097222223
nsrr0596,EEG3,10.895,48,2.5691178385416666,2.56935546875
nsrr0596,EEG3,10.895,49,2.573888888888889,2.5740863715277778
nsrr0596,EEG3,10.895,50,2.5848046875,2.5850944010416668
nsrr0596,EEG3,10.895,51,2.5875173611111113,2.5877473958333335
nsrr0596,EEG3,10.895,52,2.6194520399305556,2.619636501736111
nsrr0596,EEG3,10.895,53,2.6487434895833335,2.6489583333333333
nsrr0596,EEG3,10.895,54,2.734516059027778,2.7347059461805556
nsrr0596,EEG3,10.895,55,2.7551746961805557,2.7554644097222223
nsrr0596,EEG3,10.895,56,2.7727202690972224,2.772927517361111
nsrr0596,EEG3,10.895,57,2.8315299479166667,2.8316742621527777
nsrr0596,EEG3,10.895,58,2.8507486979166665,2.850933159722222
nsrr0596,EEG3,10.895,59,2.852033420138889,2.8522884114583333
nsrr0596,EEG3,10.895,60,3.2577973090277776,3.257939453125
nsrr0596,EEG3,10.895,61,3.2784581163194444,3.2786295572916666
nsrr0596,EEG3,10.895,62,3.2874967447916665,3.287672526041667
nsrr0596,EEG3,10.895,63,3.299633246527778,3.2999359809027777
nsrr0596,EEG3,10.895,64,3.300769314236111,3.3011414930555554
nsrr0596,EEG3,10.895,65,3.3269053819444445,3.3271332465277776
nsrr0596,EEG3,10.895,66,3.3335731336805554,3.333715277777778
nsrr0596,EEG3,10.895,67,3.353439670138889,3.3535850694444442
nsrr0596,EEG3,10.895,68,3.356613498263889,3.356812065972222
nsrr0596,EEG3,10.895,69,3.3622721354166667,3.362531467013889
nsrr0596,EEG3,10.895,70,3.422302517361111,3.4225889756944445
nsrr0596,EEG3,10.895,71,3.431535373263889,3.4316883680555557
nsrr0596,EEG3,10.895,72,3.434084201388889,3.4342762586805557
nsrr0596,EEG3,10.895,73,3.4394444444444443,3.439622395833333
nsrr0596,EEG3,10.895,74,3.4897699652777776,3.4899186197916667
nsrr0596,EEG3,10.895,75,3.4979947916666667,3.4981651475694444
nsrr0596,EEG3,10.895,76,3.5006174045138887,3.500893012152778
nsrr0596,EEG3,10.895,77,3.5568174913194444,3.5569856770833335
nsrr0596,EEG3,10.895,78,3.564773220486111,3.564914279513889
nsrr0596,EEG3,10.895,79,3.60232421875,3.6025
nsrr0596,EEG3,10.895,80,3.614487847222222,3.6146864149305555
nsrr0596,EEG3,10.895,81,3.6403331163194443,3.640622829861111
nsrr0596,EEG3,10.895,82,3.7379286024305554,3.7382573784722224
nsrr0596,EEG3,10.895,83,3.744837239583333,3.7449837239583332
nsrr0596,EEG3,10.895,84,3.7804383680555556,3.7805826822916666
nsrr0596,EEG3,10.895,85,3.788642578125,3.788781467013889
nsrr0596,EEG3,10.895,86,3.796318359375,3.796484375
