mros-visit2-aa1981
Whole Night (hrs): 9.687500		SleepStage2 (hrs): 3.675000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night,SleepStage
60,13.298701,0.300780,34.912642,1.617750,1
61,13.298701,0.300780,32.654307,1.629139,1
62,10.039216,0.398440,39.612421,1.635306,2
63,14.000000,0.500000,34.821088,1.636806,2
64,13.736585,0.800780,67.139696,1.638583,2
65,13.298701,0.601560,49.958038,1.639778,2
66,14.000000,0.500000,44.098573,1.653333,2
67,11.636364,0.601560,45.471885,1.688306,2
68,12.800000,0.703120,69.581140,1.690944,2
69,14.912621,0.402340,44.464790,1.694972,2
70,13.736585,0.800780,74.189364,1.727139,2
71,13.803922,0.796880,63.782712,1.737667,2
72,13.298701,0.300780,33.752956,1.764000,2
73,11.588477,1.898400,95.918212,1.776111,0
74,14.000000,0.500000,50.171664,1.859000,1
75,12.000000,2.000000,72.327764,1.862639,1
76,13.298701,0.601560,52.338445,1.867778,2
77,12.000000,0.500000,43.915465,1.876361,2
78,13.298701,0.300780,47.516594,1.880278,2
79,14.000000,0.500000,29.053178,1.896111,2
80,12.549020,0.398440,51.056687,1.897528,2
81,12.549020,0.398440,32.410163,1.902361,2
82,15.058824,0.597660,57.007706,1.942528,2
83,12.549020,0.398440,52.429999,1.965222,2
84,14.000000,0.500000,51.758602,1.969861,2
85,12.549020,0.796880,69.825284,2.020583,2
86,13.298701,0.300780,35.706111,2.031361,2
87,12.427184,0.402340,54.230564,2.046639,2
88,13.298701,0.902340,55.359731,2.112889,2
89,14.000000,0.500000,40.405890,2.126417,2
90,14.912621,0.402340,48.340581,2.128583,2
91,14.000000,0.500000,58.777752,2.157861,2
92,13.665480,1.097700,75.928893,2.171611,2
93,13.298701,0.300780,41.596094,2.176194,2
94,13.803922,0.796880,51.453422,2.189889,2
95,14.301676,0.699220,64.759289,2.200222,2
96,14.961039,0.601560,36.865797,2.231028,2
97,12.871508,0.699220,67.048142,2.232583,2
98,12.000000,0.500000,38.849470,2.257278,2
99,11.636364,0.601560,47.516594,2.265944,2
100,12.190476,0.902340,48.706798,2.320111,1
101,12.549020,0.398440,42.633707,2.320417,1
102,11.441341,1.398400,71.046006,2.326972,1
103,13.298701,0.300780,30.060273,2.339083,1
104,13.298701,0.601560,46.906233,2.339694,1
105,12.549020,0.398440,27.801938,2.340222,1
106,14.301676,0.699220,64.087892,2.379944,1
107,14.000000,0.500000,67.048142,2.446694,2
108,13.298701,0.300780,54.139010,2.449306,2
109,13.298701,0.601560,57.526513,2.477472,2
110,11.294118,0.796880,98.359655,2.495861,0
111,12.871508,0.699220,64.118410,2.517167,1
112,12.871508,0.699220,48.493172,2.539500,1
113,13.298701,0.300780,32.898451,2.545056,0
114,11.130435,0.898440,62.226291,2.564611,2
115,14.912621,0.402340,40.344854,2.615472,0
116,11.294118,0.796880,56.733043,2.626694,1
117,13.298701,0.601560,67.475395,2.637556,1
118,11.409471,1.402300,81.208515,2.640472,1
119,13.736585,0.800780,81.574731,2.642139,2
120,11.712418,0.597660,40.680552,2.701556,2
121,14.000000,0.500000,48.554208,2.704889,2
122,9.974026,0.300780,39.063096,2.711500,2
123,12.000000,0.500000,56.916152,2.727833,2
124,12.549020,0.398440,37.384604,2.740833,2
125,14.469565,0.898440,65.308614,2.759472,2
126,14.961039,0.601560,61.799039,2.822083,2
127,13.298701,0.300780,30.548562,2.824861,2
128,13.000000,1.000000,75.776303,2.891639,5
129,12.000000,0.500000,52.429999,2.892528,0
130,14.000000,0.500000,36.865797,2.893083,0
131,13.736585,0.800780,53.711757,2.896611,0
132,12.549020,0.398440,33.691920,2.899306,0
133,13.298701,0.300780,26.764324,2.916361,5
134,13.298701,0.300780,42.389563,2.969806,5
135,12.427184,0.402340,34.088655,3.021028,5
136,12.871508,1.398400,77.027543,3.106139,1
137,15.058824,0.796880,52.674144,3.119472,1
138,12.487805,0.800780,54.718853,3.120556,1
139,9.974026,0.300780,45.410849,3.127583,1
140,13.298701,0.300780,38.361181,3.127750,1
141,12.508143,1.199200,64.026856,3.142694,1
142,12.000000,0.500000,59.449149,3.154361,1
143,14.000000,0.500000,47.516594,3.158944,1
144,13.298701,0.300780,29.999237,3.159639,1
145,12.427184,0.402340,31.250477,3.160889,1
146,12.243478,0.898440,55.970092,3.170278,2
147,11.441341,0.699220,59.418631,3.191194,2
148,14.000000,0.500000,34.058137,3.201833,2
149,14.469565,0.898440,70.679789,3.222861,2
150,14.961039,0.601560,48.584726,3.288389,2
151,11.130435,0.898440,76.600290,3.326250,2
152,13.298701,0.300780,27.100023,3.536083,2
153,12.754448,1.097700,77.515831,3.689472,0
154,12.000000,1.000000,72.449836,3.714056,1
155,12.549020,0.796880,67.933165,3.718917,1
156,14.000000,0.500000,41.840238,3.753028,2
157,12.000000,0.500000,31.830320,3.754750,2
158,14.912621,0.402340,54.230564,3.794694,2
159,12.000000,0.500000,35.248341,3.795250,2
160,10.000000,0.500000,38.422217,3.822250,2
161,12.709220,1.101600,55.848020,3.823167,2
162,11.636364,0.601560,68.238346,3.841083,2
163,15.058824,0.597660,54.505226,3.859250,2
164,12.000000,0.500000,45.960174,3.874139,2
165,14.000000,0.500000,57.740139,3.879750,2
166,14.222222,0.703120,40.772107,3.911500,2
167,12.427184,0.402340,34.454871,3.930250,2
168,11.441341,0.699220,46.906233,3.931972,2
169,10.039216,0.398440,39.337758,3.967778,1
170,14.961039,0.601560,69.855802,3.987222,2
171,14.985366,0.800780,59.693294,3.995361,2
172,12.000000,0.500000,49.713893,4.001556,2
173,15.058824,0.398440,36.957351,4.060167,2
174,12.427184,0.402340,33.630884,4.060333,2
175,12.000000,1.000000,63.477531,4.133167,2
176,12.243478,0.898440,43.518730,4.134194,2
177,11.636364,1.203100,60.273136,4.140111,2
178,14.301676,0.699220,43.762875,4.168694,2
179,11.636364,0.601560,58.747234,4.188194,2
180,10.000000,0.500000,37.506676,4.221139,2
181,13.385621,0.597660,41.565576,4.223361,2
182,14.000000,0.500000,69.886320,4.272667,2
183,14.000000,0.500000,49.286641,4.280361,2
184,12.000000,0.500000,45.410849,4.288194,2
185,12.871508,0.699220,44.769970,4.308611,2
186,13.298701,0.300780,36.408026,4.627361,0
187,12.549020,0.398440,34.699016,4.660222,0
188,10.000000,0.500000,47.699702,4.680056,0
189,12.487805,0.800780,46.845197,4.765000,1
190,9.974026,0.300780,33.997101,4.794556,0
191,14.222222,0.703120,39.002060,4.832889,1
192,14.222222,0.703120,65.003433,4.854556,2
193,12.549020,0.398440,45.746548,4.856944,2
194,14.000000,0.500000,52.307927,4.868611,2
195,12.549020,0.398440,25.604639,4.890167,2
196,11.239024,0.800780,58.716716,4.904694,2
197,13.298701,0.300780,32.928969,4.929917,2
198,13.736585,0.800780,74.708171,4.941472,2
199,12.427184,0.402340,47.547112,4.976167,1
200,13.298701,0.300780,29.266804,4.976500,1
201,12.427184,0.402340,36.713207,4.994417,0
202,14.000000,0.500000,43.854429,5.039111,2
203,14.912621,0.402340,33.386740,5.058250,2
204,14.222222,0.703120,54.535744,5.059417,2
205,14.000000,1.000000,79.560540,5.060528,2
206,13.385621,0.597660,46.967269,5.121833,2
207,13.298701,0.300780,26.581216,5.443889,5
208,13.298701,0.300780,41.107805,5.463194,5
209,9.974026,0.300780,39.093614,5.476472,0
210,13.298701,0.300780,24.597543,5.483167,0
211,11.712418,0.597660,50.965133,5.490639,5
212,13.298701,0.300780,32.898451,5.513306,5
213,12.000000,0.500000,38.117037,5.534583,5
214,12.000000,0.500000,33.966583,5.552306,5
215,11.130435,0.898440,44.434272,5.552917,5
216,12.549020,0.398440,35.156786,5.555278,5
217,12.549020,0.398440,42.664225,5.562583,5
218,12.549020,0.398440,39.063096,5.602722,5
219,11.636364,0.601560,38.879988,5.622056,5
220,11.239024,0.800780,46.631571,5.622278,5
221,12.549020,0.398440,35.248341,5.676694,5
222,10.039216,0.398440,63.904784,5.713750,5
223,13.385621,0.597660,40.375372,5.726139,5
224,13.298701,0.300780,28.351263,5.766083,5
225,11.636364,1.203100,63.172351,5.786083,5
226,12.243478,0.898440,50.537881,5.793500,5
227,12.000000,0.500000,42.175937,5.927583,5
228,11.566265,1.296900,53.223468,5.958083,5
229,12.549020,0.398440,36.408026,5.959750,5
230,13.298701,0.300780,29.877165,5.961306,5
231,13.298701,0.300780,33.691920,5.961611,5
232,9.974026,0.300780,38.239109,5.982222,5
233,12.427184,0.402340,26.764324,6.001917,5
234,12.000000,0.500000,34.576944,6.002083,5
235,10.840391,1.199200,46.082246,6.003944,5
236,14.000000,0.500000,37.140459,6.004333,5
237,12.190476,0.902340,44.556344,6.004556,5
238,12.549020,0.398440,41.840238,6.006694,5
239,13.298701,0.300780,28.046082,6.035139,0
240,13.298701,0.300780,38.544289,6.095222,5
241,12.549020,0.398440,43.762875,6.120500,5
242,14.961039,0.601560,40.497444,6.143333,2
243,13.385621,0.597660,44.251164,6.144333,2
244,14.000000,0.500000,35.217823,6.145083,2
245,12.427184,0.402340,33.630884,6.162000,2
246,12.427184,0.402340,42.450599,6.177750,2
247,13.298701,0.601560,42.694743,6.187056,0
248,11.636364,0.601560,57.984283,6.218806,1
249,13.736585,0.800780,64.148928,6.235111,1
250,12.871508,0.699220,46.478981,6.256972,1
251,12.549020,0.398440,50.141146,6.266278,1
252,12.549020,0.398440,37.445640,6.266667,1
253,13.298701,0.300780,28.961624,6.283250,1
254,13.803922,0.796880,57.343404,6.283917,1
255,14.000000,0.500000,31.952392,6.331972,2
256,15.058824,0.398440,41.535058,6.355222,2
257,14.406926,0.902340,56.733043,6.358444,2
258,14.912621,0.402340,34.058137,6.403444,2
259,13.298701,0.300780,38.117037,6.406194,2
260,13.356522,0.898440,49.378195,6.419250,2
261,14.961039,0.601560,49.469749,6.441639,2
262,12.871508,0.699220,38.147555,6.446333,2
263,14.301676,0.699220,46.601053,6.469361,2
264,14.222222,0.703120,52.948806,6.491917,2
265,9.974026,0.601560,63.599603,6.494722,2
266,14.406926,0.902340,103.395132,6.526861,2
267,9.974026,0.300780,40.436408,6.534833,2
268,14.961039,0.601560,41.718166,6.541944,2
269,15.058824,0.398440,37.506676,6.614472,2
270,14.000000,0.500000,43.366140,6.757028,2
271,13.385621,0.597660,54.505226,6.774806,2
272,12.000000,0.500000,50.507362,6.777583,0
273,12.243478,0.898440,49.134051,6.781972,0
274,12.427184,0.402340,39.673457,6.791500,1
275,9.974026,0.300780,30.792706,6.822056,0
276,12.549020,0.398440,30.212863,6.996889,0
277,13.385621,0.597660,33.752956,7.115778,0
278,11.712418,0.597660,66.041047,7.501889,1
279,11.712418,0.597660,39.276722,7.588778,1
280,12.549020,0.398440,35.278859,7.622361,2
281,11.636364,0.601560,47.577630,7.645889,1
282,14.000000,0.500000,29.480430,7.658889,1
283,14.222222,0.703120,51.606012,7.660667,1
284,12.549020,0.398440,39.429313,7.670306,2
285,12.000000,0.500000,33.051041,7.707000,2
286,11.636364,0.601560,52.887770,7.720750,2
287,14.000000,0.500000,39.612421,7.743306,2
288,13.298701,0.300780,38.849470,7.761194,0
289,12.800000,0.703120,55.390249,7.805111,2
290,12.000000,0.500000,54.657816,7.838750,2
291,13.298701,0.300780,45.746548,7.841083,2
292,14.912621,0.402340,27.496757,7.858528,2
293,14.301676,0.699220,49.469749,7.859389,2
294,13.298701,1.203100,73.243305,7.860389,2
295,10.593103,1.699200,66.651408,7.872556,2
296,13.298701,0.300780,26.337072,7.874639,2
297,13.803922,0.796880,43.183032,7.885028,2
298,14.301676,0.699220,33.936065,7.886139,2
299,13.736585,0.800780,63.050278,7.887222,2
300,15.058824,0.796880,45.654994,7.912667,2
301,12.549020,0.398440,35.767147,7.944472,2
302,9.974026,0.300780,32.898451,8.040333,2
303,12.549020,0.398440,35.645075,8.087861,0
304,15.058824,0.398440,43.762875,8.097667,0
305,14.912621,0.402340,29.297322,8.132194,0
