mros-visit2-aa3935
Whole Night (hrs): 17.439167		SleepStage2 (hrs): 1.250000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night,SleepStage
1,15.647922,1.597700,151.613642,0.039111,0
2,12.427184,0.402340,34.912642,0.114972,0
3,13.298701,0.300780,35.614557,0.149944,0
4,10.039216,0.398440,32.593271,0.272500,0
5,12.000000,0.500000,56.000610,0.755611,0
6,12.427184,0.402340,36.072328,0.773667,0
7,12.549020,0.398440,34.393835,0.844389,0
8,13.298701,0.300780,29.144732,0.898194,0
9,12.000000,0.500000,36.102846,0.930306,0
10,11.636364,0.601560,96.467536,0.944861,0
11,12.549020,0.398440,52.948806,0.987722,0
12,13.298701,0.300780,37.903410,1.010417,0
13,9.974026,0.300780,28.198672,1.012056,0
14,12.000000,0.500000,40.985733,1.026333,0
15,9.974026,0.601560,61.402304,1.040056,0
16,11.712418,0.597660,43.549248,1.040444,0
17,11.636364,0.601560,41.290913,1.101361,0
18,12.000000,0.500000,57.953765,1.144972,0
19,11.636364,0.601560,55.298695,1.355278,0
20,12.000000,0.500000,38.025483,1.415250,0
21,12.000000,0.500000,37.170977,1.423444,0
22,13.298701,0.601560,54.535744,1.430667,0
23,15.058824,0.398440,35.828183,1.435833,0
24,12.427184,0.402340,40.558480,1.537972,0
25,9.974026,0.300780,45.685512,1.614139,0
26,9.941748,0.402340,45.197223,1.614833,0
27,11.636364,0.601560,56.549935,1.643861,0
28,14.000000,0.500000,44.861524,2.122083,0
29,12.000000,0.500000,52.338445,2.143639,0
30,12.243478,0.898440,74.311437,2.143889,0
31,13.298701,0.300780,37.079423,2.500611,0
32,12.549020,0.398440,47.180896,2.539611,0
33,11.441341,0.699220,59.021897,2.590333,0
34,11.441341,0.699220,49.958038,2.603972,0
35,10.000000,0.500000,74.891279,2.753722,0
36,9.974026,0.300780,40.039673,2.771639,0
37,12.000000,0.500000,41.290913,2.782056,0
38,15.058824,0.398440,37.445640,2.845083,0
39,12.549020,0.796880,65.857939,2.855444,0
40,12.487805,0.800780,47.547112,2.859556,0
41,12.427184,0.402340,40.650034,2.862556,0
42,12.427184,0.402340,48.584726,2.865250,0
43,13.298701,0.300780,28.778515,2.875611,0
44,13.385621,0.597660,44.647898,2.879194,0
45,11.712418,0.597660,67.048142,2.905028,0
46,13.298701,0.300780,47.486076,2.928444,0
47,12.427184,0.402340,42.206455,2.936028,0
48,12.549020,0.398440,43.488212,2.963278,0
49,9.974026,0.300780,45.990692,2.964306,0
50,12.000000,0.500000,32.379644,3.013278,0
51,12.427184,0.402340,43.335622,3.023444,0
52,13.298701,0.300780,27.069505,3.025667,0
53,12.549020,0.796880,56.580453,3.031972,0
54,13.803922,0.796880,53.437095,3.033917,0
55,12.000000,0.500000,35.065232,3.040667,0
56,13.298701,0.300780,40.283818,3.051639,0
57,13.298701,0.300780,34.332799,3.082222,0
58,12.000000,0.500000,33.051041,3.093944,0
59,12.000000,0.500000,67.627985,3.133361,0
60,12.000000,0.500000,51.789120,3.139444,0
61,11.441341,0.699220,54.016938,3.143000,0
62,9.974026,0.300780,40.192264,3.149389,0
63,12.000000,0.500000,50.293736,3.161889,0
64,12.000000,2.000000,65.522240,3.171694,0
65,11.239024,0.800780,47.760739,3.181389,0
66,12.000000,0.500000,39.856565,3.190361,0
67,9.974026,0.300780,43.854429,3.223278,0
68,11.712418,0.597660,42.816815,3.243833,0
69,12.549020,0.398440,34.790570,3.244194,0
70,12.549020,0.398440,50.171664,3.250444,0
71,12.000000,0.500000,49.317159,3.254306,0
72,11.239024,0.800780,49.774929,3.272472,0
73,11.674267,1.199200,56.031128,3.272722,0
74,12.549020,0.398440,38.025483,3.282083,0
75,13.298701,0.300780,41.870756,3.282361,0
76,14.301676,0.699220,47.486076,3.286667,0
77,12.427184,0.402340,49.530785,3.301083,0
78,11.712418,0.597660,41.168841,3.302667,0
79,11.239024,0.800780,53.620203,3.304000,0
80,12.549020,0.398440,38.574807,3.315278,0
81,10.000000,0.500000,43.549248,3.331444,0
82,11.712418,0.597660,36.469062,3.348972,0
83,13.298701,0.300780,35.767147,3.349444,0
84,13.298701,0.300780,41.138323,3.355556,0
85,14.000000,0.500000,40.558480,3.358417,0
86,12.549020,0.398440,28.198672,3.359611,0
87,12.549020,0.398440,45.136187,3.365972,0
88,10.039216,0.597660,33.295186,3.393278,0
89,13.298701,0.902340,49.561303,3.399639,0
90,13.298701,0.300780,37.170977,3.406583,0
91,13.298701,0.300780,34.637980,3.437361,0
92,11.712418,0.597660,43.579767,3.442167,0
93,9.974026,0.300780,32.257572,3.458444,0
94,9.974026,0.300780,38.513771,3.469722,0
95,10.000000,0.500000,32.623789,3.475833,0
96,12.427184,0.402340,35.065232,3.477333,0
97,11.636364,0.601560,44.434272,3.478333,0
98,12.549020,0.398440,37.598230,3.480083,0
99,13.298701,0.300780,37.933928,3.482139,0
100,11.441341,0.699220,38.666361,3.496472,0
101,12.549020,0.398440,38.666361,3.500861,0
102,10.017391,0.898440,61.036088,3.501472,0
103,11.294118,0.796880,44.708934,3.515861,0
104,12.549020,0.398440,32.654307,3.525500,0
105,12.243478,0.898440,51.392386,3.527583,0
106,9.974026,0.300780,40.466926,3.528194,0
107,9.974026,0.300780,38.757916,3.532472,0
108,12.000000,0.500000,39.795529,3.532750,0
109,11.000000,1.000000,52.918288,3.543278,0
110,9.974026,0.300780,43.183032,3.550417,0
111,13.298701,0.300780,28.595407,3.551528,0
112,10.795181,1.296900,87.525750,3.564472,0
113,11.441341,0.699220,52.216373,3.566889,0
114,12.549020,0.398440,39.459831,3.569389,0
115,11.712418,0.597660,34.760052,3.582583,0
116,13.736585,0.800780,52.155337,3.582833,0
117,11.130435,0.898440,67.139696,3.583694,0
118,11.636364,0.601560,43.793393,3.585417,0
119,11.082251,0.902340,53.284504,3.597472,0
120,9.974026,0.300780,45.075151,3.598139,0
121,12.000000,0.500000,44.037537,3.598250,0
122,12.000000,0.500000,43.091478,3.598444,0
123,14.000000,0.500000,30.884260,3.605000,0
124,12.871508,0.699220,74.555581,3.611694,0
125,11.441341,0.699220,48.889906,3.612028,0
126,11.000000,1.000000,66.834516,3.612417,0
127,12.549020,0.398440,37.232013,3.613750,0
128,13.298701,0.300780,29.785611,3.622472,0
129,12.549020,0.398440,30.518044,3.623056,0
130,12.427184,0.402340,34.088655,3.623389,0
131,12.487805,0.800780,41.718166,3.627972,0
132,13.385621,0.597660,44.129091,3.628361,0
133,12.427184,0.402340,35.370413,3.631028,0
134,9.974026,0.300780,32.166018,3.645139,0
135,12.000000,0.500000,33.966583,3.645472,0
136,13.000000,1.000000,46.692607,3.646389,0
137,12.427184,0.402340,40.131228,3.656167,0
138,11.441341,0.699220,33.722438,3.657278,0
139,13.298701,0.300780,23.407340,3.658417,0
140,12.000000,0.500000,35.614557,3.661639,0
141,12.549020,0.398440,38.757916,3.678611,0
142,12.549020,0.398440,36.255436,3.681750,0
143,12.549020,0.398440,50.141146,3.691111,0
144,11.239024,0.800780,32.135500,3.703389,0
145,12.000000,0.500000,49.469749,3.719972,0
146,13.298701,0.300780,31.311513,3.728889,0
147,14.301676,0.699220,44.922560,3.739306,0
148,12.427184,0.402340,42.236973,3.742611,0
149,12.000000,0.500000,34.363317,3.750111,0
150,12.427184,0.402340,31.921874,3.753389,0
151,15.058824,0.398440,35.126268,3.753833,0
152,13.298701,0.300780,34.851606,3.754500,0
153,12.800000,0.703120,44.159609,3.765111,0
154,13.298701,0.300780,31.677729,3.768111,0
155,14.301676,0.699220,36.987869,3.772000,0
156,13.736585,0.800780,39.765011,3.773250,0
157,12.427184,0.402340,42.450599,3.778444,0
158,13.736585,0.800780,39.581903,3.780750,0
159,11.712418,0.597660,45.288777,3.791750,0
160,11.636364,0.601560,47.821775,3.792694,0
161,12.467532,1.203100,43.213550,3.793583,0
162,12.549020,0.398440,45.441367,3.794056,0
163,11.843416,1.097700,55.481804,3.803139,0
164,12.190476,0.902340,40.863661,3.804000,0
165,13.298701,0.300780,32.104982,3.815139,0
166,14.912621,0.402340,41.077287,3.819083,0
167,11.636364,0.601560,57.618067,3.819722,0
168,13.298701,0.300780,34.851606,3.820222,0
169,11.636364,0.601560,34.454871,3.829083,0
170,12.427184,0.402340,35.278859,3.833944,0
171,9.974026,0.300780,30.884260,3.837083,0
172,13.298701,0.300780,35.187304,3.837417,0
173,11.674267,1.199200,46.662089,3.840194,0
174,12.427184,0.402340,43.671321,3.850111,0
175,12.549020,0.398440,37.323568,3.854444,0
176,13.298701,0.300780,29.663539,3.858333,0
177,12.000000,0.500000,44.342718,3.911750,0
178,13.298701,0.300780,31.952392,3.917417,0
179,9.974026,0.300780,33.630884,3.923972,0
180,12.000000,0.500000,28.229191,3.924194,0
181,12.427184,0.402340,30.609598,3.926444,0
182,13.298701,0.300780,26.642252,3.927306,0
183,14.000000,0.500000,36.102846,3.930944,0
184,12.549020,0.398440,23.773556,3.934056,0
185,13.298701,0.300780,28.503853,3.936333,0
186,13.298701,0.300780,43.305104,3.948278,0
187,12.000000,1.000000,45.227741,3.977500,0
188,12.427184,0.402340,53.284504,3.978111,0
189,12.190476,0.902340,49.317159,3.984556,0
190,12.487805,0.800780,45.258259,3.994167,0
191,12.000000,0.500000,44.007019,3.994556,0
192,11.712418,0.597660,37.506676,3.997667,0
193,13.298701,0.300780,33.905547,4.006083,0
194,13.298701,0.300780,29.236286,4.012639,0
195,9.974026,0.300780,28.717479,4.020056,0
196,12.427184,0.402340,32.898451,4.034639,0
197,12.427184,0.402340,37.811856,4.040611,0
198,13.298701,0.300780,30.273899,4.041750,0
199,15.058824,0.597660,43.060960,4.054333,0
200,14.985366,0.800780,52.338445,4.055417,0
201,13.298701,0.300780,30.823224,4.062333,0
202,11.441341,0.699220,48.310063,4.062694,0
203,12.427184,0.402340,33.356222,4.063028,0
204,12.000000,0.500000,37.140459,4.068694,0
205,12.549020,0.398440,54.718853,4.083083,0
206,11.441341,0.699220,40.039673,4.085222,0
207,12.000000,0.500000,36.499580,4.087944,0
208,12.487805,0.800780,40.100710,4.097611,0
209,12.549020,0.398440,28.809033,4.098917,0
210,12.427184,0.402340,35.858701,4.112000,0
211,11.239024,0.800780,54.962997,4.123111,0
212,14.129870,1.203100,56.885634,4.150250,0
213,11.239024,0.800780,50.141146,4.151028,0
214,12.549020,0.398440,42.145418,4.151944,0
215,14.524823,1.101600,62.073701,4.160333,0
216,13.298701,0.300780,27.344167,4.165278,0
217,13.298701,0.300780,33.112078,4.165528,0
218,12.549020,0.398440,36.072328,4.168417,0
219,13.298701,0.300780,27.862974,4.169944,0
220,12.549020,0.398440,32.471199,4.170722,0
221,13.298701,0.300780,34.760052,4.175472,0
222,13.298701,0.300780,30.731670,4.176250,0
223,13.298701,0.300780,30.029755,4.176639,0
224,14.912621,0.402340,41.901274,4.182889,0
225,10.000000,0.500000,37.140459,4.188889,0
226,14.961039,0.601560,38.330663,4.190333,0
227,12.000000,0.500000,33.875029,4.190778,0
228,12.549020,0.398440,30.334936,4.195500,0
229,13.298701,0.300780,28.595407,4.228611,0
230,13.298701,0.300780,31.738766,4.230222,0
231,13.298701,0.300780,40.100710,4.235917,0
232,14.912621,0.402340,44.098573,4.239833,0
233,12.000000,0.500000,37.140459,4.240806,0
234,12.000000,0.500000,49.408713,4.244333,0
235,13.298701,0.300780,40.192264,4.245000,0
236,11.636364,0.601560,57.312886,4.249361,0
237,13.298701,0.300780,39.337758,4.251111,0
238,12.549020,0.398440,34.485389,4.259667,0
239,13.298701,0.300780,26.733806,4.277194,0
240,12.427184,0.402340,33.905547,4.283111,0
241,12.549020,0.398440,44.434272,4.290778,0
242,12.549020,0.398440,35.004196,4.305083,0
243,13.298701,0.300780,32.684825,4.318750,0
244,13.298701,0.300780,37.293050,4.323000,0
245,12.000000,0.500000,32.745861,4.331222,0
246,15.058824,0.398440,29.510948,4.342500,0
247,9.974026,0.300780,29.999237,4.342694,0
248,13.298701,0.601560,40.863661,4.354278,0
249,12.427184,0.402340,36.499580,4.354500,0
250,15.058824,0.398440,31.006332,4.361194,0
251,12.549020,0.398440,32.166018,4.371833,0
252,14.000000,0.500000,45.319295,4.372778,0
253,15.731844,0.699220,40.924697,4.382028,0
254,12.549020,0.398440,44.739452,4.382389,0
255,13.298701,0.300780,37.628748,4.400806,0
256,12.800000,0.703120,40.588998,4.402333,0
257,12.000000,0.500000,41.840238,4.409722,0
258,14.000000,0.500000,36.896315,4.413639,0
259,12.549020,0.398440,44.739452,4.431278,0
260,12.508143,1.199200,61.768521,4.440861,0
261,13.298701,0.300780,40.131228,4.458583,0
262,15.058824,0.398440,37.872892,4.466000,0
263,9.974026,0.601560,48.310063,4.482333,0
264,12.000000,0.500000,39.734493,4.484639,0
265,14.000000,0.500000,40.222782,4.493611,0
266,13.298701,0.300780,30.457008,4.520472,0
267,12.549020,0.398440,39.520867,4.558694,0
268,14.469565,0.898440,48.218509,4.575583,0
269,11.239024,0.800780,58.014801,4.582611,0
270,12.000000,0.500000,36.285954,4.585861,0
271,11.441341,0.699220,41.931792,4.586556,0
272,13.298701,0.300780,29.358358,4.588000,0
273,12.549020,0.398440,33.234150,4.588333,0
274,12.000000,0.500000,42.816815,4.605222,0
275,11.441341,0.699220,40.497444,4.609194,0
276,12.427184,0.402340,30.243381,4.617750,0
277,12.000000,0.500000,49.774929,4.626417,0
278,13.298701,0.300780,33.630884,4.650278,0
279,12.000000,0.500000,46.631571,4.656139,0
280,12.508143,1.199200,65.491722,4.672528,0
281,15.058824,0.597660,39.673457,4.673139,0
282,12.000000,0.500000,46.234836,4.682417,0
283,13.298701,0.300780,36.530098,4.695528,0
284,12.549020,0.398440,36.346990,4.706056,0
285,10.000000,0.500000,45.014115,4.720667,0
286,12.000000,1.000000,43.335622,4.721194,0
287,13.298701,0.300780,39.185168,4.729306,0
288,13.298701,0.300780,34.393835,4.732972,0
289,13.298701,0.300780,32.135500,4.747917,0
290,12.549020,0.398440,48.523690,4.748500,0
291,12.427184,0.402340,43.060960,4.762556,0
292,12.190476,0.902340,47.150378,4.764417,0
293,11.712418,0.597660,57.892729,4.780500,0
294,13.298701,0.601560,27.283131,4.799778,1
295,13.298701,0.300780,25.238422,4.800000,1
296,12.190476,0.902340,56.427863,4.819139,2
297,12.000000,0.500000,45.960174,4.825861,2
298,11.000000,1.000000,56.855116,4.842944,0
299,14.000000,0.500000,38.727398,4.869167,0
300,13.298701,0.300780,40.131228,4.879444,0
301,13.298701,0.300780,36.163882,4.882000,0
302,10.893617,1.101600,64.942397,4.882361,0
303,10.039216,0.398440,41.412985,4.882722,0
304,12.427184,0.402340,48.920424,4.883583,0
305,13.298701,0.300780,32.227054,4.894222,0
306,13.298701,0.300780,25.787747,4.900222,0
307,11.441341,0.699220,58.930343,4.901750,0
308,12.000000,0.500000,38.361181,4.902222,0
309,12.000000,0.500000,47.638666,4.902750,0
310,12.000000,0.500000,45.929656,4.904083,0
311,12.549020,0.398440,36.987869,4.907667,0
312,12.549020,0.398440,26.306554,4.908750,0
313,13.298701,0.300780,30.060273,4.927833,0
314,12.487805,0.800780,50.446326,4.933833,0
315,12.000000,0.500000,42.053864,4.938167,0
316,9.974026,0.300780,33.264668,4.942861,0
