mros-visit2-aa2424
Whole Night (hrs): 17.273611		SleepStage2 (hrs): 2.766667
SpindleNo,Frequency,Duration,Amplitude,Time_of_night,SleepStage
1,16.000000,2.500000,34.851606,0.002472,0
2,15.058824,0.796880,39.673457,0.004611,0
3,15.432624,1.101600,41.870756,0.005750,0
4,16.000000,1.000000,49.988556,0.006083,0
5,15.582609,0.898440,79.957275,0.006389,0
6,15.582609,0.898440,76.508736,0.007389,0
7,15.731844,2.097700,186.587320,0.007722,0
8,15.582609,0.898440,67.048142,0.009028,0
9,15.609756,1.601600,33.844511,0.009361,0
10,15.914742,2.199200,35.614557,0.010861,0
11,10.000000,0.500000,134.462501,0.012333,0
12,15.843648,1.199200,60.914015,0.012694,0
13,11.712418,0.597660,77.332723,0.013139,0
14,16.144144,1.300800,108.278019,0.014028,0
15,15.889655,1.699200,85.420005,0.014444,0
16,15.058824,0.597660,108.400092,0.015722,0
17,14.961039,0.601560,34.851606,0.016028,0
18,15.487544,1.097700,53.406577,0.016278,0
19,15.731844,0.699220,30.853742,0.017833,0
20,16.000000,0.500000,32.928969,0.019361,0
21,15.058824,0.398440,32.837415,0.019528,0
22,15.058824,0.398440,32.135500,0.019722,0
23,9.990244,0.800780,80.109865,0.021222,0
24,16.623377,0.300780,29.358358,0.022417,0
25,15.058824,0.597660,29.297322,0.022528,0
26,16.234146,0.800780,70.191501,0.023028,0
27,15.731844,0.699220,32.959487,0.024194,0
28,16.623377,0.300780,27.924010,0.024500,0
29,10.000000,0.500000,62.134737,0.025694,0
30,15.515152,0.902340,37.140459,0.025944,0
31,9.974026,0.300780,38.849470,0.026389,0
32,15.582609,0.898440,47.241932,0.027361,0
33,10.039216,0.398440,29.877165,0.027639,0
34,14.961039,0.601560,58.319982,0.027833,0
35,14.000000,0.500000,49.835966,0.723861,0
36,12.000000,1.000000,79.621576,1.321028,0
37,11.636364,0.601560,77.973602,1.323444,0
38,10.932384,1.097700,84.809644,1.339111,0
39,12.917431,1.703100,140.352483,2.201361,0
40,12.427184,0.402340,41.840238,2.271778,0
41,12.549020,0.398440,40.619516,2.302528,0
42,12.549020,0.398440,42.023346,2.304056,0
43,14.000000,0.500000,45.136187,2.323972,0
44,13.298701,0.300780,49.134051,2.331250,0
45,12.000000,1.000000,63.843748,2.408639,0
46,13.298701,0.300780,28.015564,2.947778,0
47,9.974026,0.300780,33.020523,2.960667,0
48,13.298701,0.300780,31.494621,3.015139,0
49,13.298701,0.300780,26.398108,3.045000,0
50,12.549020,0.398440,44.922560,3.053000,1
51,13.298701,0.300780,36.011292,3.076639,0
52,13.298701,0.300780,35.675593,3.087056,0
53,12.427184,0.402340,32.715343,3.100056,1
54,12.549020,0.398440,29.724575,3.112389,1
55,11.441341,0.699220,50.720989,3.126167,2
56,13.298701,0.300780,26.581216,3.126472,2
57,12.549020,0.398440,40.924697,3.137361,0
58,12.000000,0.500000,31.036851,3.137556,0
59,11.441341,0.699220,40.863661,3.153806,1
60,13.298701,0.300780,37.232013,3.222917,2
61,14.000000,0.500000,30.243381,3.244444,2
62,10.011173,0.699220,42.023346,3.259639,2
63,12.427184,0.402340,51.270314,3.284500,0
64,13.298701,0.300780,43.671321,3.284694,0
65,11.239024,0.800780,44.098573,3.332167,2
66,14.000000,0.500000,46.326390,3.355444,2
67,13.298701,0.300780,32.806897,3.355750,2
68,12.549020,0.398440,28.870069,3.374667,2
69,12.549020,0.398440,29.327840,3.378917,2
70,12.549020,0.398440,43.610285,3.391694,2
71,13.298701,0.300780,27.100023,3.395500,2
72,13.298701,0.300780,29.938201,3.399528,2
73,13.298701,0.300780,30.792706,3.421167,2
74,13.298701,0.300780,32.013428,3.424111,2
75,11.636364,0.601560,44.159609,3.574028,2
76,12.427184,0.402340,24.658579,3.608583,5
77,12.000000,0.500000,26.733806,3.608833,5
78,12.000000,0.500000,40.222782,3.614694,5
79,13.298701,0.300780,23.712520,3.631361,5
80,12.156425,1.398400,60.395209,3.638222,5
81,13.356522,0.898440,45.136187,3.653500,0
