ID,CH,F,SPINDLE,Time_of_night,STOP
nsrr0344,EEG3,10.895,1,0.7645746527777778,0.7648285590277778
nsrr0344,EEG3,10.895,2,0.8394704861111111,0.8396918402777778
nsrr0344,EEG3,10.895,3,0.8438856336805556,0.8440603298611111
nsrr0344,EEG3,10.895,4,0.8450835503472223,0.8453797743055556
nsrr0344,EEG3,10.895,5,0.8680815972222222,0.8682356770833334
nsrr0344,EEG3,10.895,6,0.8692556423611111,0.869423828125
nsrr0344,EEG3,10.895,7,0.8738031684027778,0.8740592447916666
nsrr0344,EEG3,10.895,8,0.8807769097222222,0.8809798177083333
nsrr0344,EEG3,10.895,9,0.882822265625,0.8829817708333333
nsrr0344,EEG3,10.895,10,0.8926280381944445,0.8930620659722223
nsrr0344,EEG3,10.895,11,0.8975173611111111,0.8978298611111111
nsrr0344,EEG3,10.895,12,0.9021853298611111,0.9025141059027778
nsrr0344,EEG3,10.895,13,0.9034071180555555,0.9036480034722222
nsrr0344,EEG3,10.895,14,0.9061328125,0.9063845486111111
nsrr0344,EEG3,10.895,15,0.9092610677083334,0.9094444444444445
nsrr0344,EEG3,10.895,16,0.9122016059027778,0.9124435763888888
nsrr0344,EEG3,10.895,17,0.9147048611111112,0.91505859375
nsrr0344,EEG3,10.895,18,0.9203070746527777,0.9204698350694445
nsrr0344,EEG3,10.895,19,0.9227517361111112,0.9229850260416667
nsrr0344,EEG3,10.895,20,0.9437825520833333,0.9440212673611111
nsrr0344,EEG3,10.895,21,0.9481174045138889,0.9482986111111111
nsrr0344,EEG3,10.895,22,0.9488650173611111,0.9490082465277778
nsrr0344,EEG3,10.895,23,0.9610394965277778,0.9614431423611111
nsrr0344,EEG3,10.895,24,0.9640950520833333,0.9642415364583333
nsrr0344,EEG3,10.895,25,0.9693153211805555,0.969609375
nsrr0344,EEG3,10.895,26,0.9734494357638889,0.9736013454861111
nsrr0344,EEG3,10.895,27,0.9764876302083333,0.9767936197916667
nsrr0344,EEG3,10.895,28,0.9777658420138889,0.9781532118055556
nsrr0344,EEG3,10.895,29,0.9795768229166667,0.97978515625
nsrr0344,EEG3,10.895,30,0.9819455295138889,0.9821799045138889
nsrr0344,EEG3,10.895,31,0.9838943142361111,0.9841981336805555
nsrr0344,EEG3,10.895,32,1.0087467447916667,1.0090407986111112
nsrr0344,EEG3,10.895,33,1.0112868923611111,1.0114735243055555
nsrr0344,EEG3,10.895,34,1.0140983072916667,1.0144791666666666
nsrr0344,EEG3,10.895,35,1.0151985677083333,1.0154134114583333
nsrr0344,EEG3,10.895,36,1.0175282118055555,1.0178743489583333
nsrr0344,EEG3,10.895,37,1.0214084201388889,1.0218294270833332
nsrr0344,EEG3,10.895,38,1.023122829861111,1.0233235677083334
nsrr0344,EEG3,10.895,39,1.041906467013889,1.042062717013889
nsrr0344,EEG3,10.895,40,1.043193359375,1.0433821614583334
nsrr0344,EEG3,10.895,41,1.0471940104166666,1.0474164496527778
nsrr0344,EEG3,10.895,42,1.0536328125,1.053855251736111
nsrr0344,EEG3,10.895,43,1.0573046875,1.057556423611111
nsrr0344,EEG3,10.895,44,1.0629763454861112,1.0632118055555555
nsrr0344,EEG3,10.895,45,1.0661393229166667,1.0663053385416668
nsrr0344,EEG3,10.895,46,1.0696831597222223,1.0698480902777778
nsrr0344,EEG3,10.895,47,1.0710763888888888,1.0712217881944444
nsrr0344,EEG3,10.895,48,1.0726768663194444,1.0728569878472223
nsrr0344,EEG3,10.895,49,1.0762369791666666,1.076554904513889
nsrr0344,EEG3,10.895,50,1.0816710069444444,1.08189453125
nsrr0344,EEG3,10.895,51,1.0847157118055555,1.0849479166666667
nsrr0344,EEG3,10.895,52,1.0862684461805556,1.086579861111111
nsrr0344,EEG3,10.895,53,1.0936197916666666,1.0938997395833334
nsrr0344,EEG3,10.895,54,1.0961740451388888,1.0964496527777778
nsrr0344,EEG3,10.895,55,1.1011946614583332,1.1014214409722223
nsrr0344,EEG3,10.895,56,1.1025032552083334,1.102986111111111
nsrr0344,EEG3,10.895,57,1.1092198350694444,1.1094444444444445
nsrr0344,EEG3,10.895,58,1.1125737847222221,1.112744140625
nsrr0344,EEG3,10.895,59,1.1177549913194444,1.1180653211805556
nsrr0344,EEG3,10.895,60,1.1192816840277777,1.119521484375
nsrr0344,EEG3,10.895,61,1.1764518229166667,1.176838107638889
nsrr0344,EEG3,10.895,62,1.1849924045138889,1.1852712673611112
nsrr0344,EEG3,10.895,63,1.1881705729166667,1.1884266493055555
nsrr0344,EEG3,10.895,64,1.1907139756944445,1.1909917534722223
nsrr0344,EEG3,10.895,65,1.191843532986111,1.1920963541666667
nsrr0344,EEG3,10.895,66,1.1937217881944444,1.1938617621527778
nsrr0344,EEG3,10.895,67,1.1951128472222223,1.195427517361111
nsrr0344,EEG3,10.895,68,1.1983452690972223,1.1985177951388888
nsrr0344,EEG3,10.895,69,1.1997862413194444,1.2000347222222223
nsrr0344,EEG3,10.895,70,1.201257595486111,1.2016677517361112
nsrr0344,EEG3,10.895,71,1.2024099392361112,1.2027647569444444
nsrr0344,EEG3,10.895,72,1.2035970052083333,1.2038639322916667
nsrr0344,EEG3,10.895,73,1.2170703125,1.2174696180555555
nsrr0344,EEG3,10.895,74,1.2180013020833333,1.2181499565972222
nsrr0344,EEG3,10.895,75,1.2237022569444445,1.2241276041666667
nsrr0344,EEG3,10.895,76,1.2277864583333333,1.2283311631944445
nsrr0344,EEG3,10.895,77,1.2568391927083333,1.2571538628472223
nsrr0344,EEG3,10.895,78,1.2816373697916668,1.2821473524305556
nsrr0344,EEG3,10.895,79,1.3569314236111112,1.357116970486111
nsrr0344,EEG3,10.895,80,1.474240451388889,1.4743891059027778
nsrr0344,EEG3,10.895,81,1.4787901475694445,1.4790972222222223
nsrr0344,EEG3,10.895,82,1.5891134982638888,1.589275173611111
nsrr0344,EEG3,10.895,83,1.61853515625,1.6189149305555555
nsrr0344,EEG3,10.895,84,1.64041015625,1.64076171875
nsrr0344,EEG3,10.895,85,1.6504448784722223,1.6506456163194445
nsrr0344,EEG3,10.895,86,1.6591558159722222,1.6593109809027777
nsrr0344,EEG3,10.895,87,1.6611848958333333,1.6614409722222223
