mros-visit1-aa0739
Whole Night (hrs): 7.650000		SleepStage2 (hrs): 3.450000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,11.082251,0.902340,59.594110,0.075667
2,10.000000,0.500000,54.055085,0.100028
3,15.009772,1.199200,120.019837,0.188000
4,11.441341,0.699220,54.428931,0.203056
5,12.549020,0.398440,41.275654,0.253139
6,12.000000,0.500000,61.371786,0.329417
7,12.000000,0.500000,43.648432,0.460417
8,12.000000,0.500000,36.148623,0.530528
9,12.427184,0.402340,42.130159,0.570889
10,11.441341,0.699220,42.977035,0.753750
11,13.298701,0.300780,35.515373,0.775944
12,14.000000,0.500000,44.319829,0.783083
13,15.058824,0.398440,42.336156,0.783611
14,14.985366,0.800780,56.610971,0.785194
15,14.000000,0.500000,39.673457,0.785556
16,13.298701,0.300780,37.949187,0.791028
17,13.298701,0.300780,31.776913,0.821361
18,13.298701,0.300780,31.631952,0.834389
19,13.298701,0.300780,38.437476,0.848000
20,13.298701,0.300780,39.971008,0.849250
21,12.549020,0.398440,37.705043,0.850139
22,12.549020,0.398440,37.666896,0.852111
23,10.000000,0.500000,58.381018,0.852250
24,13.298701,0.300780,33.875029,0.854222
25,13.298701,0.300780,36.987869,0.856389
26,12.871508,0.699220,35.431449,0.861972
27,13.298701,0.601560,48.439765,0.862194
28,12.000000,0.500000,36.835279,0.862972
29,12.871508,0.699220,38.811322,0.865861
30,12.549020,0.398440,33.928435,0.866806
31,13.385621,0.597660,43.678950,0.870083
32,12.000000,1.000000,52.346075,0.890139
33,12.549020,0.398440,39.978637,0.893278
34,13.298701,0.601560,45.738918,0.902778
35,14.912621,0.402340,41.176471,0.905806
36,12.487805,0.800780,56.572824,0.907278
37,13.385621,0.597660,42.519265,0.916000
38,13.298701,0.300780,32.799268,0.921222
39,14.000000,0.500000,35.919738,0.931222
40,14.222222,0.703120,38.696880,0.932056
41,13.385621,0.597660,45.769436,0.981611
42,13.298701,0.601560,58.556497,1.002889
43,14.912621,0.402340,49.889372,1.031500
44,14.000000,0.500000,36.133364,1.044472
45,14.301676,0.699220,42.175937,1.060861
46,13.736585,0.800780,73.517967,1.070111
47,11.712418,0.597660,38.628214,1.071556
48,15.058824,0.597660,50.728618,1.086611
49,14.666667,1.500000,55.603876,1.086833
50,14.000000,0.500000,49.492638,1.097694
51,13.736585,0.800780,88.273442,1.107917
52,14.000000,0.500000,52.849622,1.118889
53,13.385621,0.597660,67.864500,1.120917
54,11.441341,0.699220,77.622644,1.128111
55,14.000000,0.500000,37.224384,1.139861
56,14.301676,0.699220,80.659190,1.140556
57,14.961039,0.601560,55.756466,1.145972
58,12.000000,0.500000,71.732662,1.146417
59,14.301676,0.699220,74.174105,1.147556
60,14.469565,0.898440,87.632563,1.322361
61,11.636364,0.601560,51.445792,1.327083
62,12.000000,0.500000,51.239796,1.343833
63,12.549020,0.398440,34.004730,1.358472
64,12.549020,0.398440,44.060426,1.367583
65,14.000000,0.500000,34.943160,1.368333
66,13.298701,0.300780,27.862974,1.370667
67,14.000000,0.500000,69.306477,1.405972
68,12.156425,1.398400,85.763333,1.440917
69,12.549020,0.398440,39.108873,1.441333
70,14.000000,0.500000,46.128023,1.441583
71,11.441341,0.699220,43.213550,1.456333
72,13.298701,0.601560,54.612039,1.475694
73,14.301676,0.699220,79.209583,1.477583
74,10.000000,0.500000,62.096590,1.524083
75,12.549020,0.796880,70.870527,1.528361
76,13.385621,0.597660,44.754711,1.528833
77,12.000000,0.500000,45.876249,1.529056
78,10.039216,0.398440,43.587396,1.531194
79,13.736585,0.800780,49.507897,1.531667
80,14.000000,0.500000,46.143282,1.533417
81,13.298701,0.601560,40.825513,1.568306
82,13.000000,1.000000,56.984817,1.578861
83,13.298701,0.300780,29.999237,1.623111
84,12.549020,0.398440,45.639734,1.643972
85,15.058824,0.398440,32.150759,1.817500
86,14.000000,0.500000,41.695277,1.913222
87,12.800000,0.703120,59.647517,1.915667
88,12.549020,0.398440,30.746929,1.920000
89,12.000000,0.500000,47.829404,1.947750
90,13.298701,0.300780,39.711604,1.948333
91,12.000000,0.500000,42.442969,1.951611
92,13.298701,0.601560,45.311666,1.956306
93,11.636364,0.601560,42.435340,1.983250
94,15.058824,0.398440,33.249409,1.987806
95,14.301676,0.699220,45.014115,1.994611
96,11.082251,0.902340,51.544976,2.000056
97,14.000000,0.500000,43.289845,2.004222
98,14.961039,0.601560,46.295872,2.026111
99,12.549020,0.398440,43.541619,2.037222
100,12.549020,0.398440,63.004501,2.060583
101,13.298701,0.300780,33.615625,2.084667
102,14.301676,0.699220,46.242466,2.091139
103,14.000000,0.500000,54.749371,2.103500
104,12.000000,0.500000,37.224384,2.114750
105,11.130435,0.898440,44.235904,2.125778
106,14.961039,0.601560,49.134051,2.142333
107,13.298701,0.300780,42.534524,2.144806
108,12.243478,0.898440,103.913939,2.156528
109,14.000000,0.500000,40.436408,2.160667
110,13.298701,0.300780,34.134432,2.191222
111,12.000000,0.500000,47.562371,2.192139
112,13.298701,0.300780,45.151446,2.222417
113,13.356522,0.898440,49.759670,2.298056
114,12.549020,0.398440,37.079423,2.318333
115,13.385621,0.597660,49.385824,2.320444
116,10.039216,0.597660,61.394675,2.337528
117,13.298701,0.300780,36.354620,2.356306
118,13.298701,0.300780,27.229725,2.378028
119,13.298701,0.300780,27.679866,2.460083
120,14.000000,0.500000,39.200427,2.476083
121,15.058824,0.597660,44.312200,2.476833
122,13.298701,0.601560,57.991913,2.480111
123,14.000000,0.500000,45.426108,2.492361
124,12.549020,0.398440,48.638132,2.499028
125,12.000000,0.500000,63.416495,2.501194
126,13.298701,0.300780,40.421149,2.516889
127,12.427184,0.402340,35.141527,2.517056
128,12.549020,0.398440,37.697414,2.526750
129,14.000000,0.500000,45.433738,2.530139
130,12.000000,0.500000,49.164569,2.542639
131,14.301676,0.699220,46.997787,2.543528
132,15.058824,0.398440,37.361715,2.554528
133,9.974026,0.300780,29.602502,2.559222
134,13.298701,0.601560,33.127337,2.567917
135,14.576512,1.097700,48.157473,2.577167
136,12.549020,0.398440,39.246204,2.613917
137,14.000000,0.500000,50.759136,2.687778
138,12.427184,0.402340,40.741588,2.707333
139,13.385621,0.597660,37.994965,2.773639
