mros-visit1-aa2449
Whole Night (hrs): 11.466667		SleepStage2 (hrs): 4.108333
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,9.985816,1.101600,362.737469,1.307361
2,12.427184,0.402340,39.246204,1.564417
3,9.974026,0.300780,35.530632,1.573833
4,13.385621,0.597660,57.366293,2.029944
5,12.000000,0.500000,42.320897,2.031083
6,14.000000,0.500000,47.745480,2.033667
7,13.298701,0.300780,27.916381,2.037083
8,12.549020,0.398440,33.226520,2.050222
9,14.000000,0.500000,52.178225,2.062333
10,14.000000,0.500000,41.008621,2.230361
11,12.427184,0.402340,47.707332,2.263389
12,14.000000,0.500000,40.100710,2.267722
13,11.636364,0.601560,50.278477,2.298806
14,13.298701,0.300780,34.233616,2.382972
15,10.039216,0.398440,40.970474,2.389111
16,12.000000,0.500000,45.632105,2.421028
17,13.298701,0.300780,35.141527,2.421250
18,13.298701,0.300780,30.998703,2.422611
19,12.487805,0.800780,55.359731,2.447639
20,14.000000,0.500000,44.686046,2.568028
21,12.427184,0.402340,46.753643,2.590944
22,12.549020,0.398440,37.552453,2.610306
23,13.385621,0.597660,69.306477,2.611472
24,13.298701,0.300780,32.616159,2.652917
25,14.000000,0.500000,51.667048,2.691639
26,12.487805,0.800780,64.019226,2.716861
27,12.000000,0.500000,38.590066,2.728306
28,12.549020,0.398440,39.917601,2.734861
29,13.298701,0.601560,54.718853,2.737472
30,12.000000,0.500000,46.196689,2.762444
31,13.385621,0.597660,61.120012,2.864056
32,14.000000,0.500000,41.214618,2.871194
33,12.549020,0.398440,37.384604,2.909167
34,12.549020,0.398440,52.475776,2.945917
35,12.549020,0.398440,53.734646,2.947778
36,13.298701,0.601560,58.564126,3.058472
37,13.298701,0.300780,26.939803,3.090528
38,12.549020,0.398440,38.155184,3.115722
39,13.298701,0.300780,42.183566,3.132722
40,12.427184,0.402340,42.069123,3.137556
41,13.298701,0.300780,39.330129,3.313972
42,14.000000,0.500000,37.010758,3.492667
43,12.549020,0.398440,39.818418,3.519250
44,12.000000,0.500000,38.712139,3.636167
45,13.298701,0.300780,36.614023,3.673139
46,12.549020,0.398440,35.622187,3.681694
47,12.871508,0.699220,45.059892,3.698917
48,12.000000,0.500000,55.634394,3.706056
49,12.549020,0.398440,29.114214,3.706472
50,14.000000,0.500000,38.834211,3.737972
51,12.871508,0.699220,54.200046,3.785083
52,13.385621,0.597660,44.632639,3.822444
53,13.736585,0.800780,46.837568,3.829639
54,12.549020,0.398440,45.860990,4.054528
55,14.000000,0.500000,29.442283,4.122500
56,14.961039,0.601560,37.567712,4.144444
57,14.912621,0.402340,27.962158,4.243306
58,15.058824,0.398440,36.552987,4.247944
59,13.298701,0.601560,66.330968,4.256306
60,13.298701,0.300780,32.059205,4.296667
61,13.298701,0.601560,57.701991,4.298528
62,12.549020,0.398440,24.666209,4.316611
63,12.000000,0.500000,33.699550,4.325444
64,12.871508,0.699220,48.043030,4.326278
65,12.427184,0.402340,47.096971,4.344500
66,13.385621,0.597660,43.976501,4.499944
67,12.871508,0.699220,59.105821,4.577806
68,14.000000,0.500000,44.373236,4.581694
69,13.803922,0.796880,48.897536,4.592806
70,14.000000,0.500000,48.088808,4.875167
71,12.427184,0.402340,45.395590,5.094639
72,14.000000,0.500000,32.265202,5.178667
73,13.298701,0.300780,28.015564,5.311028
74,12.549020,0.398440,30.724041,5.441111
75,14.000000,0.500000,41.557946,5.458056
76,14.912621,0.402340,38.002594,5.466917
77,14.000000,0.500000,44.113832,5.484111
78,13.385621,0.597660,45.700771,5.490306
79,13.298701,0.601560,52.033265,5.491361
80,14.000000,0.500000,53.002213,5.572083
81,13.385621,0.597660,45.334554,5.581056
82,14.000000,0.500000,37.689784,5.607806
83,14.000000,0.500000,51.415274,5.626083
