ID,CH,F,SPINDLE,Time_of_night,STOP
nsrr0529,EEG3,10.895,1,2.316201171875,2.316365017361111
nsrr0529,EEG3,10.895,2,2.3302159288194444,2.3303927951388888
nsrr0529,EEG3,10.895,3,2.336226128472222,2.3364518229166666
nsrr0529,EEG3,10.895,4,2.3607432725694446,2.3609071180555556
nsrr0529,EEG3,10.895,5,2.3674012586805557,2.36759765625
nsrr0529,EEG3,10.895,6,2.708834635416667,2.7089854600694445
nsrr0529,EEG3,10.895,7,2.713386501736111,2.713587239583333
nsrr0529,EEG3,10.895,8,2.7148741319444443,2.715029296875
nsrr0529,EEG3,10.895,9,2.73154296875,2.7320713975694444
nsrr0529,EEG3,10.895,10,2.755304904513889,2.755498046875
nsrr0529,EEG3,10.895,11,2.7862619357638887,2.786433376736111
nsrr0529,EEG3,10.895,12,2.7885807291666667,2.7887315538194444
nsrr0529,EEG3,10.895,13,3.3735677083333333,3.373820529513889
nsrr0529,EEG3,10.895,14,3.4477191840277777,3.4479242621527777
nsrr0529,EEG3,10.895,15,3.448454861111111,3.4486219618055554
nsrr0529,EEG3,10.895,16,3.465237630208333,3.4653971354166666
nsrr0529,EEG3,10.895,17,3.4784342447916665,3.478654513888889
nsrr0529,EEG3,10.895,18,3.479028862847222,3.4791742621527777
nsrr0529,EEG3,10.895,19,3.4880848524305557,3.4882237413194446
nsrr0529,EEG3,10.895,20,3.499386935763889,3.499613715277778
nsrr0529,EEG3,10.895,21,3.51537109375,3.515556640625
nsrr0529,EEG3,10.895,22,3.523279079861111,3.5234657118055557
nsrr0529,EEG3,10.895,23,3.5311534288194446,3.5313237847222223
nsrr0529,EEG3,10.895,24,3.5518489583333333,3.552013888888889
nsrr0529,EEG3,10.895,25,3.553544921875,3.5537847222222223
nsrr0529,EEG3,10.895,26,3.558247612847222,3.5584071180555554
nsrr0529,EEG3,10.895,27,3.5845269097222223,3.5846875
nsrr0529,EEG3,10.895,28,3.5861002604166665,3.5862771267361113
nsrr0529,EEG3,10.895,29,3.6066959635416667,3.606917317708333
nsrr0529,EEG3,10.895,30,3.6124500868055556,3.612671440972222
nsrr0529,EEG3,10.895,31,3.6232194010416667,3.6234309895833334
nsrr0529,EEG3,10.895,32,3.6272211371527776,3.6273936631944443
nsrr0529,EEG3,10.895,33,3.6279264322916664,3.6281553819444445
nsrr0529,EEG3,10.895,34,3.7014312065972224,3.7016200086805555
nsrr0529,EEG3,10.895,35,3.708659939236111,3.7088324652777778
nsrr0529,EEG3,10.895,36,3.711584201388889,3.711726345486111
nsrr0529,EEG3,10.895,37,3.748812934027778,3.748955078125
nsrr0529,EEG3,10.895,38,3.8090494791666667,3.8092339409722222
nsrr0529,EEG3,10.895,39,3.859155815972222,3.859501953125
nsrr0529,EEG3,10.895,40,3.939818793402778,3.940007595486111
nsrr0529,EEG3,10.895,41,3.95193359375,3.9521571180555557
nsrr0529,EEG3,10.895,42,3.9703407118055556,3.970492621527778
nsrr0529,EEG3,10.895,43,3.9786512586805554,3.978823784722222
nsrr0529,EEG3,10.895,44,4.151860894097222,4.1520399305555555
nsrr0529,EEG3,10.895,45,4.187802734375,4.187992621527778
nsrr0529,EEG3,10.895,46,4.282628038194445,4.283042534722222
nsrr0529,EEG3,10.895,47,4.307732204861111,4.307917751736111
nsrr0529,EEG3,10.895,48,4.7606803385416665,4.760929904513889
nsrr0529,EEG3,10.895,49,4.784578993055556,4.784760199652778
nsrr0529,EEG3,10.895,50,4.7930859375,4.793230251736111
nsrr0529,EEG3,10.895,51,5.0109255642361115,5.011102430555556
nsrr0529,EEG3,10.895,52,5.015432942708333,5.015601128472222
nsrr0529,EEG3,10.895,53,5.047223307291667,5.047454427083333
nsrr0529,EEG3,10.895,54,5.07021484375,5.0704155815972225
nsrr0529,EEG3,10.895,55,5.189485677083334,5.189690755208333
nsrr0529,EEG3,10.895,56,5.193495008680555,5.193716362847222
nsrr0529,EEG3,10.895,57,5.231803385416667,5.2320768229166665
nsrr0529,EEG3,10.895,58,5.251297743055556,5.251477864583333
nsrr0529,EEG3,10.895,59,5.279184027777778,5.279376085069444
nsrr0529,EEG3,10.895,60,5.282163628472222,5.282358940972222
nsrr0529,EEG3,10.895,61,5.28921875,5.289431423611111
nsrr0529,EEG3,10.895,62,5.324789496527778,5.325040147569444
nsrr0529,EEG3,10.895,63,5.328448350694444,5.328680555555556
nsrr0529,EEG3,10.895,64,5.656193576388889,5.656465928819444
nsrr0529,EEG3,10.895,65,5.819416232638889,5.819676649305555
nsrr0529,EEG3,10.895,66,5.845491536458334,5.845674913194444
nsrr0529,EEG3,10.895,67,5.854409722222222,5.854621310763889
nsrr0529,EEG3,10.895,68,5.908140190972222,5.908299696180555
nsrr0529,EEG3,10.895,69,5.932224392361111,5.932531467013889
nsrr0529,EEG3,10.895,70,6.017774522569445,6.018013237847223
nsrr0529,EEG3,10.895,71,6.018868272569445,6.019026692708334
nsrr0529,EEG3,10.895,72,6.036060112847222,6.036228298611111
nsrr0529,EEG3,10.895,73,6.050695529513889,6.050846354166667
nsrr0529,EEG3,10.895,74,6.107267795138889,6.107582465277778
nsrr0529,EEG3,10.895,75,6.11740234375,6.117676866319444
nsrr0529,EEG3,10.895,76,6.204915364583333,6.205120442708333
nsrr0529,EEG3,10.895,77,6.259327256944444,6.259649522569444
nsrr0529,EEG3,10.895,78,6.291701388888889,6.2920952690972225
nsrr0529,EEG3,10.895,79,6.302853732638889,6.303051215277778
nsrr0529,EEG3,10.895,80,6.3313671875,6.3315245225694445
nsrr0529,EEG3,10.895,81,6.357095269097222,6.357247178819445
nsrr0529,EEG3,10.895,82,6.375364583333333,6.375747612847222
nsrr0529,EEG3,10.895,83,6.4485481770833335,6.4487120225694445
nsrr0529,EEG3,10.895,84,6.451242404513889,6.451433376736111
nsrr0529,EEG3,10.895,85,6.465294053819444,6.465551215277777
nsrr0529,EEG3,10.895,86,6.4700314670138885,6.470231119791666
nsrr0529,EEG3,10.895,87,6.471190321180556,6.472019314236111
