ID,CH,F,SPINDLE,Time_of_night,STOP
nsrr6202,EEG3,10.895,1,3.537599826388889,3.537820095486111
nsrr6202,EEG3,10.895,2,3.9236794704861113,3.9240180121527777
nsrr6202,EEG3,10.895,3,3.946701388888889,3.9469932725694443
nsrr6202,EEG3,10.895,4,4.902963324652778,4.903122829861111
nsrr6202,EEG3,10.895,5,4.905514322916667,4.905679253472222
nsrr6202,EEG3,10.895,6,4.914609375,4.914857855902778
nsrr6202,EEG3,10.895,7,4.931513671875,4.931685112847222
nsrr6202,EEG3,10.895,8,4.934684244791667,4.935365668402778
nsrr6202,EEG3,10.895,9,4.942965494791666,4.943113064236111
nsrr6202,EEG3,10.895,10,4.943849826388889,4.9440711805555555
nsrr6202,EEG3,10.895,11,4.945024956597222,4.945205078125
nsrr6202,EEG3,10.895,12,4.9472265625,4.947481553819444
nsrr6202,EEG3,10.895,13,4.949534505208334,4.949833984375
nsrr6202,EEG3,10.895,14,4.961019965277778,4.961193576388889
nsrr6202,EEG3,10.895,15,4.969366319444444,4.969539930555555
nsrr6202,EEG3,10.895,16,4.970622829861111,4.970828993055555
nsrr6202,EEG3,10.895,17,4.990406901041666,4.990565321180555
nsrr6202,EEG3,10.895,18,5.050144314236111,5.050309244791666
nsrr6202,EEG3,10.895,19,5.055954861111111,5.056110026041667
nsrr6202,EEG3,10.895,20,5.059435763888889,5.059626736111111
nsrr6202,EEG3,10.895,21,5.095441623263889,5.095630425347222
nsrr6202,EEG3,10.895,22,5.158068576388889,5.158277994791667
nsrr6202,EEG3,10.895,23,5.171819661458334,5.1720193142361115
nsrr6202,EEG3,10.895,24,5.196788194444444,5.196929253472222
nsrr6202,EEG3,10.895,25,5.202457682291667,5.202638888888889
nsrr6202,EEG3,10.895,26,5.203514539930556,5.203689236111111
nsrr6202,EEG3,10.895,27,5.2103461371527775,5.210517578125
nsrr6202,EEG3,10.895,28,5.223345269097222,5.223501519097222
nsrr6202,EEG3,10.895,29,5.231214192708333,5.231480034722222
nsrr6202,EEG3,10.895,30,5.233140190972223,5.233373480902777
nsrr6202,EEG3,10.895,31,5.2413943142361115,5.241646050347223
nsrr6202,EEG3,10.895,32,5.248998480902777,5.249156901041666
nsrr6202,EEG3,10.895,33,5.255963541666667,5.256229383680555
nsrr6202,EEG3,10.895,34,5.269965277777778,5.270131293402778
nsrr6202,EEG3,10.895,35,5.271349826388889,5.271540798611111
nsrr6202,EEG3,10.895,36,5.276087239583333,5.276260850694444
nsrr6202,EEG3,10.895,37,5.279067925347222,5.279242621527778
nsrr6202,EEG3,10.895,38,5.289748263888889,5.289892578125
nsrr6202,EEG3,10.895,39,5.290274522569445,5.2904275173611115
nsrr6202,EEG3,10.895,40,5.290904947916666,5.291121961805556
nsrr6202,EEG3,10.895,41,5.302019314236111,5.302171223958333
nsrr6202,EEG3,10.895,42,5.315901692708334,5.316177300347222
nsrr6202,EEG3,10.895,43,5.319122178819445,5.319279513888889
nsrr6202,EEG3,10.895,44,5.324669053819444,5.324816623263889
nsrr6202,EEG3,10.895,45,5.333972439236111,5.334232855902778
nsrr6202,EEG3,10.895,46,5.3442588975694445,5.344410807291666
nsrr6202,EEG3,10.895,47,5.367092013888889,5.367241753472222
