mros-visit1-aa3742
Whole Night (hrs): 11.600000		SleepStage2 (hrs): 3.633333
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,13.298701,0.300780,39.345388,0.335333
2,13.298701,0.300780,36.736095,0.365889
3,14.000000,0.500000,30.121309,0.492667
4,9.974026,0.300780,26.321813,0.528444
5,13.298701,0.300780,36.636912,0.577972
6,12.427184,0.402340,40.413519,0.666306
7,12.549020,0.398440,41.687648,0.826111
8,13.298701,0.300780,41.191730,0.903444
9,12.549020,0.398440,40.039673,1.489333
10,13.385621,0.597660,41.588464,1.593139
11,12.549020,0.398440,37.392233,1.599167
12,10.000000,0.500000,32.768750,2.154278
13,12.549020,0.398440,41.649500,2.289056
14,12.549020,0.398440,27.267872,2.289472
15,12.427184,0.402340,45.998322,2.348722
16,12.000000,0.500000,35.873960,2.589861
17,13.298701,0.300780,35.698482,2.600694
18,14.000000,0.500000,51.941711,2.613083
19,12.427184,0.402340,46.868086,2.618028
20,13.298701,0.300780,33.409628,2.620222
21,12.427184,0.402340,36.583505,2.646028
22,15.058824,0.398440,38.162814,2.653056
23,13.298701,0.300780,27.458610,3.335500
24,12.000000,0.500000,41.817350,3.495889
25,12.427184,0.402340,39.009689,3.502889
26,12.000000,0.500000,46.379797,3.560917
27,12.000000,0.500000,31.204700,3.576306
28,12.549020,0.398440,35.690852,3.586056
29,14.000000,0.500000,39.253834,3.602611
30,11.441341,0.699220,54.139010,3.640167
31,11.441341,0.699220,67.734798,3.651250
32,11.441341,0.699220,42.931258,3.668333
33,14.000000,0.500000,55.039292,3.668722
34,12.549020,0.398440,31.731136,3.682500
35,14.222222,0.703120,55.695430,3.693167
36,12.549020,0.398440,35.294118,3.712667
37,11.377778,0.703120,55.313954,3.771361
38,12.549020,0.398440,43.778134,3.772528
39,14.000000,0.500000,41.947051,3.778444
40,12.427184,0.402340,35.896849,3.799639
41,12.000000,0.500000,43.427176,3.802111
42,10.000000,0.500000,46.303502,3.802278
43,11.441341,0.699220,50.957504,3.805694
44,12.549020,0.398440,37.689784,3.853278
45,12.427184,0.402340,34.752422,3.905389
46,13.298701,0.300780,30.457008,3.939583
47,12.000000,0.500000,39.147021,3.968583
48,13.385621,0.597660,35.339895,3.994194
49,12.549020,0.398440,38.963912,4.187944
50,12.000000,0.500000,40.177005,4.200472
51,14.000000,1.000000,51.621271,4.266056
52,12.427184,0.402340,38.323033,4.267056
53,13.298701,0.902340,48.348211,4.270889
54,14.175896,1.199200,96.696422,4.291389
55,11.239024,0.800780,69.161517,4.333417
