ID,CH,F,SPINDLE,Time_of_night,STOP
nsrr6435,EEG3,10.895,1,0.4947287326388889,0.4948849826388889
nsrr6435,EEG3,10.895,2,0.4965993923611111,0.49681640625
nsrr6435,EEG3,10.895,3,0.5880989583333334,0.5882508680555556
nsrr6435,EEG3,10.895,4,0.5899891493055556,0.5902907986111111
nsrr6435,EEG3,10.895,5,0.6432042100694444,0.6434147135416667
nsrr6435,EEG3,10.895,6,0.649794921875,0.6499348958333333
nsrr6435,EEG3,10.895,7,0.6741840277777778,0.6744390190972223
nsrr6435,EEG3,10.895,8,0.7014322916666667,0.7016351996527778
nsrr6435,EEG3,10.895,9,0.7044455295138888,0.704619140625
nsrr6435,EEG3,10.895,10,0.7190842013888888,0.7192708333333333
nsrr6435,EEG3,10.895,11,0.7367534722222222,0.7369878472222222
nsrr6435,EEG3,10.895,12,0.7590831163194445,0.7592274305555555
nsrr6435,EEG3,10.895,13,0.7617371961805556,0.7620247395833334
nsrr6435,EEG3,10.895,14,0.8232183159722222,0.8234396701388889
nsrr6435,EEG3,10.895,15,1.0069867621527777,1.0072124565972222
nsrr6435,EEG3,10.895,16,1.1867404513888888,1.1869357638888889
nsrr6435,EEG3,10.895,17,1.2939029947916667,1.2942100694444445
nsrr6435,EEG3,10.895,18,1.2955881076388889,1.2957649739583332
nsrr6435,EEG3,10.895,19,1.3083441840277779,1.308508029513889
nsrr6435,EEG3,10.895,20,1.4006467013888888,1.4008040364583334
nsrr6435,EEG3,10.895,21,1.4955935329861112,1.4958658854166667
nsrr6435,EEG3,10.895,22,1.5149262152777778,1.515095486111111
nsrr6435,EEG3,10.895,23,1.53375,1.533894314236111
nsrr6435,EEG3,10.895,24,1.5345703125,1.5347157118055557
nsrr6435,EEG3,10.895,25,1.5440017361111111,1.54416015625
nsrr6435,EEG3,10.895,26,1.5647981770833332,1.5649772135416666
nsrr6435,EEG3,10.895,27,1.569990234375,1.5702495659722222
nsrr6435,EEG3,10.895,28,1.5728949652777777,1.5730512152777778
nsrr6435,EEG3,10.895,29,1.5789496527777778,1.5791026475694445
nsrr6435,EEG3,10.895,30,1.6192274305555556,1.6193739149305555
nsrr6435,EEG3,10.895,31,1.6377669270833333,1.637980685763889
nsrr6435,EEG3,10.895,32,1.65197265625,1.6521712239583333
nsrr6435,EEG3,10.895,33,1.6707552083333332,1.6709906684027778
nsrr6435,EEG3,10.895,34,1.7646744791666666,1.7648307291666667
nsrr6435,EEG3,10.895,35,1.8766525607638889,1.87685546875
nsrr6435,EEG3,10.895,36,1.8974674479166667,1.8976117621527777
nsrr6435,EEG3,10.895,37,1.9068424479166666,1.9070247395833333
nsrr6435,EEG3,10.895,38,1.9078374565972223,1.9079871961805555
nsrr6435,EEG3,10.895,39,2.1579329427083334,2.1580740017361113
nsrr6435,EEG3,10.895,40,2.161365017361111,2.162134331597222
nsrr6435,EEG3,10.895,41,2.1905837673611113,2.190737847222222
nsrr6435,EEG3,10.895,42,2.2013650173611112,2.201638454861111
nsrr6435,EEG3,10.895,43,2.218833550347222,2.219074435763889
nsrr6435,EEG3,10.895,44,2.2263953993055554,2.226589626736111
nsrr6435,EEG3,10.895,45,2.2368977864583335,2.237044270833333
nsrr6435,EEG3,10.895,46,2.239615885416667,2.239771050347222
nsrr6435,EEG3,10.895,47,2.246101345486111,2.2466471354166666
nsrr6435,EEG3,10.895,48,2.2493956163194446,2.2496592881944446
nsrr6435,EEG3,10.895,49,2.2501768663194444,2.2503982204861113
nsrr6435,EEG3,10.895,50,2.2548860677083336,2.255043402777778
nsrr6435,EEG3,10.895,51,2.3058648003472224,2.3061295572916665
nsrr6435,EEG3,10.895,52,2.3386436631944445,2.3387955729166667
nsrr6435,EEG3,10.895,53,2.368342013888889,2.3685004340277778
nsrr6435,EEG3,10.895,54,2.458439670138889,2.458583984375
nsrr6435,EEG3,10.895,55,2.4684342447916667,2.4686577690972222
nsrr6435,EEG3,10.895,56,2.4770030381944443,2.4771440972222223
nsrr6435,EEG3,10.895,57,2.4834613715277776,2.483603515625
nsrr6435,EEG3,10.895,58,2.505257161458333,2.5055523003472224
nsrr6435,EEG3,10.895,59,2.511089409722222,2.5112315538194445
nsrr6435,EEG3,10.895,60,2.5199490017361112,2.520095486111111
nsrr6435,EEG3,10.895,61,2.548190104166667,2.5484906684027777
nsrr6435,EEG3,10.895,62,2.563200954861111,2.5633843315972222
nsrr6435,EEG3,10.895,63,2.5724522569444446,2.5726226128472223
nsrr6435,EEG3,10.895,64,2.578511284722222,2.578681640625
nsrr6435,EEG3,10.895,65,2.6000108506944444,2.6001573350694445
nsrr6435,EEG3,10.895,66,2.6207291666666666,2.620890842013889
nsrr6435,EEG3,10.895,67,2.6340266927083333,2.6342100694444444
nsrr6435,EEG3,10.895,68,2.6974663628472224,2.6978667534722223
nsrr6435,EEG3,10.895,69,2.713068576388889,2.7132476128472223
nsrr6435,EEG3,10.895,70,2.780193142361111,2.7805219184027776
nsrr6435,EEG3,10.895,71,2.794822048611111,2.795007595486111
nsrr6435,EEG3,10.895,72,2.7988194444444443,2.7989615885416668
nsrr6435,EEG3,10.895,73,2.805758463541667,2.8059657118055554
nsrr6435,EEG3,10.895,74,2.8065983072916665,2.8067393663194444
nsrr6435,EEG3,10.895,75,2.8780946180555556,2.8783213975694446
nsrr6435,EEG3,10.895,76,2.8799229600694445,2.8801953125
nsrr6435,EEG3,10.895,77,3.2588953993055556,3.259035373263889
nsrr6435,EEG3,10.895,78,3.2668348524305557,3.2669921875
nsrr6435,EEG3,10.895,79,3.3325,3.3326399739583334
nsrr6435,EEG3,10.895,80,3.3479937065972223,3.348166232638889
nsrr6435,EEG3,10.895,81,3.3664539930555555,3.3666102430555553
nsrr6435,EEG3,10.895,82,3.4130186631944444,3.4132432725694444
nsrr6435,EEG3,10.895,83,3.4192816840277778,3.4194422743055557
nsrr6435,EEG3,10.895,84,3.421222873263889,3.421408420138889
nsrr6435,EEG3,10.895,85,3.423019748263889,3.423175998263889
nsrr6435,EEG3,10.895,86,3.43498046875,3.4351356336805554
nsrr6435,EEG3,10.895,87,3.438815104166667,3.4389539930555557
nsrr6435,EEG3,10.895,88,3.4397406684027776,3.439919704861111
nsrr6435,EEG3,10.895,89,3.441435546875,3.4416547309027776
nsrr6435,EEG3,10.895,90,3.449250217013889,3.4494672309027776
nsrr6435,EEG3,10.895,91,3.9221158854166664,3.9222721354166667
nsrr6435,EEG3,10.895,92,3.977312282986111,3.9775846354166666
nsrr6435,EEG3,10.895,93,3.9839192708333333,3.9840635850694444
nsrr6435,EEG3,10.895,94,4.067388237847222,4.067557508680555
