ID,CH,F,SPINDLE,Time_of_night,STOP
nsrr5221,EEG3,10.895,1,0.06703559027777778,0.06756293402777777
nsrr5221,EEG3,10.895,2,0.07529296875,0.07547309027777778
nsrr5221,EEG3,10.895,3,0.08957465277777778,0.08981987847222223
nsrr5221,EEG3,10.895,4,0.09519965277777778,0.09536892361111111
nsrr5221,EEG3,10.895,5,0.09619683159722223,0.09633897569444444
nsrr5221,EEG3,10.895,6,0.09727322048611112,0.09752604166666666
nsrr5221,EEG3,10.895,7,0.10614366319444445,0.10634223090277778
nsrr5221,EEG3,10.895,8,0.10734592013888888,0.10749891493055555
nsrr5221,EEG3,10.895,9,0.13505533854166665,0.135205078125
nsrr5221,EEG3,10.895,10,0.7603993055555556,0.7606358506944444
nsrr5221,EEG3,10.895,11,0.7775130208333333,0.7777853732638889
nsrr5221,EEG3,10.895,12,0.7862717013888889,0.7865983072916667
nsrr5221,EEG3,10.895,13,0.7871842447916667,0.7875564236111111
nsrr5221,EEG3,10.895,14,0.8759852430555556,0.8761881510416667
nsrr5221,EEG3,10.895,15,0.8934657118055556,0.8936089409722222
nsrr5221,EEG3,10.895,16,0.9285145399305555,0.9286707899305555
nsrr5221,EEG3,10.895,17,0.9318869357638889,0.9323904079861111
nsrr5221,EEG3,10.895,18,0.9328483072916667,0.933447265625
nsrr5221,EEG3,10.895,19,0.941123046875,0.9412771267361111
nsrr5221,EEG3,10.895,20,0.9455186631944444,0.9457801649305555
nsrr5221,EEG3,10.895,21,0.9505327690972222,0.9510362413194444
nsrr5221,EEG3,10.895,22,0.9668522135416666,0.9670442708333333
nsrr5221,EEG3,10.895,23,0.971875,0.9722026909722222
nsrr5221,EEG3,10.895,24,0.9817024739583333,0.9818641493055555
nsrr5221,EEG3,10.895,25,0.9848784722222222,0.98505859375
nsrr5221,EEG3,10.895,26,0.9907996961805555,0.9910026041666666
nsrr5221,EEG3,10.895,27,0.9926801215277777,0.9929557291666666
nsrr5221,EEG3,10.895,28,0.9932758246527778,0.9935807291666666
nsrr5221,EEG3,10.895,29,0.9995084635416667,0.9996690538194445
nsrr5221,EEG3,10.895,30,1.0073328993055555,1.0078602430555557
nsrr5221,EEG3,10.895,31,1.0121571180555555,1.012316623263889
nsrr5221,EEG3,10.895,32,1.0299283854166668,1.0302604166666667
nsrr5221,EEG3,10.895,33,1.1919227430555555,1.1921321614583333
nsrr5221,EEG3,10.895,34,1.194111328125,1.19431640625
nsrr5221,EEG3,10.895,35,1.1991102430555556,1.1993967013888889
nsrr5221,EEG3,10.895,36,1.207195095486111,1.2074858940972222
nsrr5221,EEG3,10.895,37,1.3243359375,1.3245149739583333
nsrr5221,EEG3,10.895,38,1.33591796875,1.336101345486111
nsrr5221,EEG3,10.895,39,1.3379546440972223,1.338093532986111
nsrr5221,EEG3,10.895,40,1.3606271701388888,1.360810546875
nsrr5221,EEG3,10.895,41,1.3862532552083333,1.38642578125
nsrr5221,EEG3,10.895,42,1.4022894965277777,1.4024348958333333
nsrr5221,EEG3,10.895,43,1.4143012152777779,1.4145182291666667
