mros-visit1-aa0756
Whole Night (hrs): 13.475000		SleepStage2 (hrs): 4.200000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,11.441341,0.699220,68.909743,0.281694
2,13.298701,0.601560,45.517662,0.300667
3,13.298701,0.601560,30.083162,0.301389
4,14.000000,0.500000,34.714275,0.303556
5,11.712418,0.597660,50.988022,0.308139
6,14.961039,0.601560,49.523156,0.316444
7,9.974026,0.300780,24.879835,0.322278
8,11.801418,1.101600,62.943465,0.398722
9,14.912621,0.402340,45.929656,0.470889
10,11.863415,1.601600,74.402991,0.491639
11,14.576512,1.097700,64.599069,0.502528
12,13.385621,0.597660,51.491569,0.504528
13,14.912621,0.402340,38.475624,0.507194
14,13.298701,0.300780,33.524071,0.508278
15,12.487805,0.800780,57.259480,0.517917
16,11.636364,0.601560,69.161517,0.545611
17,14.406926,0.902340,57.022965,0.580667
18,12.754448,1.097700,69.832914,0.607944
19,13.736585,0.800780,63.538567,0.609444
20,12.709220,1.101600,76.119631,0.621083
21,14.000000,0.500000,51.728084,0.839778
22,12.871508,0.699220,66.788739,0.841417
23,13.069069,1.300800,87.304494,1.152278
24,12.487805,0.800780,57.038224,1.172778
25,10.932384,1.097700,56.954299,1.174944
26,13.385621,0.597660,58.403906,1.179250
27,13.356522,0.898440,50.919356,1.181250
28,12.549020,0.398440,41.107805,1.181944
29,12.487805,0.800780,195.666438,1.203278
30,12.427184,0.402340,44.731823,1.230528
31,13.000000,1.000000,70.901045,1.277333
32,11.636364,0.601560,59.311818,1.396917
33,13.736585,0.800780,53.650721,1.418056
34,12.000000,0.500000,51.750973,1.422111
35,13.586592,1.398400,47.028305,1.426806
36,13.298701,0.902340,42.381933,1.430528
37,11.000000,1.000000,142.000458,1.469389
38,13.356522,0.898440,61.165789,1.487250
39,14.301676,0.699220,54.016938,1.510500
40,11.801418,1.101600,66.872663,1.511639
41,13.298701,0.300780,34.424353,1.516333
42,13.736585,0.800780,68.200198,1.541500
43,12.000000,1.000000,59.517815,1.543083
44,10.039216,0.597660,71.770809,1.546194
45,12.190476,0.902340,57.015335,1.552556
46,12.800000,0.703120,53.337911,1.615806
47,14.000000,0.500000,61.387045,1.616889
48,12.243478,0.898440,85.687037,1.617722
49,12.487805,0.800780,63.050278,1.631778
50,9.985816,1.101600,66.498817,1.647361
51,13.298701,0.300780,31.738766,1.690750
52,13.298701,0.601560,47.974365,1.703528
53,12.169779,2.300800,219.577325,1.725056
54,13.298701,0.601560,58.091096,1.743194
55,12.871508,0.699220,67.078660,1.753500
56,13.069069,1.300800,65.667201,1.754500
57,11.636364,0.601560,49.263752,1.766583
58,14.000000,0.500000,55.809873,1.779000
59,11.130435,0.898440,94.201572,1.789444
60,11.712418,0.597660,39.391165,1.790444
61,10.000000,0.500000,50.286107,1.791028
62,14.000000,0.500000,37.041276,1.793389
63,13.736585,0.800780,57.427329,1.838139
64,11.333333,1.500000,110.872053,1.874444
65,13.799257,2.101600,92.942702,1.878111
66,13.298701,0.601560,44.220645,1.901167
67,12.156425,1.398400,73.167010,1.910083
68,13.108434,1.296900,68.200198,1.911139
69,12.000000,0.500000,33.905547,1.911528
70,13.385621,0.597660,45.571069,1.911889
71,11.712418,0.597660,43.404288,1.912528
72,12.666667,1.500000,85.740444,1.913639
73,11.239024,0.800780,52.544442,1.914500
74,12.000000,0.500000,42.549783,1.915250
75,15.058824,0.597660,44.197757,1.939667
76,13.298701,0.601560,49.515526,1.950194
77,12.000000,0.500000,77.828641,1.953528
78,11.712418,0.597660,59.754330,1.955028
79,12.000000,1.000000,52.429999,1.967889
80,13.837838,1.300800,65.232319,1.997000
81,12.487805,0.800780,54.520485,1.998000
82,11.674267,1.199200,70.611124,2.002528
83,10.000000,0.500000,46.135653,2.027250
84,12.427184,0.402340,42.603189,2.058389
85,13.298701,0.601560,44.998856,2.060944
86,14.000000,0.500000,41.237507,2.061472
87,11.441341,0.699220,69.214923,2.066306
88,12.508143,1.199200,86.114290,2.067000
89,14.301676,0.699220,83.352407,2.077944
90,12.156425,1.398400,112.344549,2.090861
91,12.508143,1.199200,77.027543,2.091750
92,13.298701,0.601560,43.892576,2.098167
93,12.871508,0.699220,45.037003,2.098389
94,13.333333,1.500000,104.219120,2.099333
95,11.636364,0.601560,46.601053,2.105111
96,14.606607,1.300800,60.875868,2.106167
97,13.298701,0.601560,45.410849,2.110056
98,12.000000,0.500000,41.168841,2.110500
99,12.427184,0.402340,43.930724,2.110806
100,13.298701,0.902340,65.354391,2.114222
101,11.712418,0.597660,40.344854,2.118778
102,13.298701,0.300780,31.189441,2.119806
103,11.441341,1.398400,167.147326,2.257389
104,12.487805,0.800780,51.178759,2.300972
105,13.333333,1.500000,58.388647,2.302500
106,12.518337,1.597700,63.752193,2.306833
107,12.518337,1.597700,64.309148,2.309472
108,13.039049,2.300800,99.946593,2.316389
109,12.508143,1.199200,59.998474,2.317139
110,11.712418,0.597660,44.129091,2.317667
111,13.385621,0.597660,39.818418,2.319472
112,11.895911,2.101600,64.232853,2.321222
113,11.712418,0.597660,71.145190,2.333556
114,12.754448,1.097700,45.944915,2.341472
115,13.298701,0.300780,28.564889,2.349694
116,13.298701,0.300780,28.702220,2.357083
117,12.190476,0.902340,51.880674,2.372139
118,9.974026,0.300780,32.158389,2.376111
119,11.863415,1.601600,66.918441,2.378750
120,12.000000,0.500000,42.687114,2.386889
121,11.636364,0.601560,43.732357,2.391861
122,13.108434,1.296900,66.514076,2.393083
123,12.709220,1.101600,73.434043,2.393472
124,12.243478,0.898440,43.686580,2.401111
125,13.298701,0.300780,34.424353,2.408111
126,13.298701,0.300780,25.535973,2.412972
127,12.000000,0.500000,39.215686,2.418056
128,13.342020,1.199200,58.106355,2.427778
129,12.243478,0.898440,48.012512,2.429028
130,13.298701,0.300780,31.868467,2.431111
131,12.800000,2.500000,61.997406,2.443778
132,12.300300,1.300800,108.751049,2.446750
133,14.500000,2.000000,83.398184,2.450444
134,12.000000,0.500000,39.642939,2.455944
135,12.871508,1.398400,69.329366,2.457167
136,12.337349,1.296900,59.662776,2.459194
137,12.487805,0.800780,60.151064,2.460417
138,13.333333,1.500000,85.839628,2.461833
139,11.686957,1.796900,90.402075,2.465722
140,13.837838,1.300800,76.668956,2.495917
141,11.441341,1.398400,62.623026,2.502583
142,11.082251,0.902340,85.564965,2.504917
143,11.600000,2.500000,68.032349,2.516000
144,12.243478,0.898440,70.672160,2.527361
145,13.298701,0.300780,22.056916,2.538417
146,12.000000,0.500000,36.743725,2.541528
147,12.000000,0.500000,53.086137,2.543056
148,12.190476,0.902340,90.012970,2.546167
149,11.000000,1.000000,76.012818,2.556806
150,13.000000,1.000000,39.604791,2.558306
151,12.427184,0.402340,31.296254,2.562972
152,12.871508,0.699220,32.394903,2.567167
153,12.243478,0.898440,51.491569,2.569944
154,11.441341,0.699220,48.073548,2.571750
155,10.640587,1.597700,143.144884,2.572250
156,12.487805,0.800780,40.299077,2.576056
157,11.801418,1.101600,66.865034,2.577611
158,14.000000,0.500000,43.923095,2.587056
159,12.549020,0.796880,66.002899,2.594750
160,13.385621,0.597660,38.902876,2.595583
161,12.549020,0.398440,30.853742,2.596250
162,12.487805,0.800780,61.562524,2.597000
163,13.504587,1.703100,124.109255,2.598583
164,12.000000,1.500000,117.662318,2.599333
165,13.385621,0.597660,53.742275,2.599889
166,12.000000,1.000000,52.933547,2.604167
167,11.441341,0.699220,39.513237,2.605194
168,12.243478,0.898440,44.037537,2.610417
169,12.549020,0.398440,26.314183,2.612528
170,12.000000,1.000000,78.500038,2.615500
171,12.487805,0.800780,57.122148,2.616194
172,12.549020,0.398440,31.929503,2.616667
173,12.549020,0.796880,54.039826,2.617250
174,12.000000,0.500000,43.480583,2.618250
175,12.549020,0.398440,40.543221,2.629583
176,16.623377,0.300780,34.096284,2.633389
177,12.000000,0.500000,30.350195,2.636000
178,11.712418,0.597660,76.142519,2.636556
179,11.712418,0.597660,45.601587,2.645083
180,12.190476,0.902340,47.737850,2.647333
181,11.636364,0.601560,44.159609,2.652417
182,12.427184,0.402340,33.020523,2.664222
183,12.000000,0.500000,39.955749,2.667639
184,13.736585,0.800780,60.051881,2.669861
185,11.712418,0.597660,57.236591,2.683917
186,12.000000,0.500000,36.675059,2.688250
187,11.200000,2.500000,64.354925,2.692667
188,12.427184,0.402340,31.021592,2.693444
189,12.000000,1.500000,52.918288,2.698278
190,12.427184,0.402340,31.128405,2.699361
191,11.636364,0.601560,48.744945,2.703389
192,12.549020,0.398440,31.395438,2.708917
193,12.243478,0.898440,75.082017,2.709806
