mros-visit1-aa0754
Whole Night (hrs): 9.208333		SleepStage2 (hrs): 3.816667
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,12.190476,0.902340,38.002594,0.186083
2,11.636364,0.601560,56.527047,0.188889
3,12.549020,0.398440,42.977035,0.199583
4,12.000000,1.000000,91.477836,0.200056
5,14.000000,0.500000,112.108034,0.224889
6,12.549020,0.398440,59.792477,0.309528
7,12.000000,0.500000,40.314336,0.357333
8,11.441341,0.699220,73.785000,0.357639
9,12.549020,0.398440,40.596628,0.357944
10,12.115226,1.898400,69.878691,0.367722
11,12.190476,0.902340,100.358587,0.395389
12,11.892421,1.597700,68.940261,0.395917
13,12.000000,0.500000,52.018006,0.438889
14,11.441341,0.699220,122.529946,0.545278
15,11.377778,0.703120,38.727398,0.603028
16,12.000000,0.500000,58.991379,0.605056
17,12.549020,0.398440,52.689403,0.640444
18,12.427184,0.402340,40.482185,0.939361
19,14.000000,0.500000,34.187839,0.949583
20,12.508143,1.199200,55.214771,0.973361
21,12.000000,0.500000,66.651408,0.991667
22,12.427184,0.402340,31.830320,1.237694
23,13.298701,0.300780,43.007553,1.264833
24,10.039216,0.597660,49.752041,1.323556
25,12.000000,0.500000,53.253986,1.446556
26,11.130435,0.898440,71.671626,4.857806
27,12.000000,1.000000,64.461738,6.716944
28,12.549020,0.398440,47.898070,7.121056
29,12.427184,0.402340,38.673991,7.293722
30,11.636364,0.601560,58.152132,7.336250
31,10.039216,0.398440,36.156252,7.338222
32,12.427184,0.402340,48.737316,7.342139
33,10.000000,0.500000,39.139391,7.344333
34,12.549020,0.398440,43.099107,7.350722
35,12.000000,0.500000,44.014649,7.386889
36,12.549020,0.398440,42.771038,7.419861
37,12.427184,0.402340,43.656062,7.438722
38,10.039216,0.398440,44.556344,7.455222
39,12.549020,0.398440,43.724727,7.457806
40,12.549020,0.796880,48.912795,7.471139
41,12.709220,1.101600,67.170214,7.480750
42,13.298701,0.300780,34.477760,7.487722
43,13.298701,0.300780,47.386893,7.491250
44,13.298701,0.300780,40.375372,7.566889
45,12.549020,0.398440,59.060044,7.585222
46,11.636364,0.601560,95.651179,7.612694
47,14.000000,0.500000,36.530098,7.639694
48,11.712418,0.597660,41.626612,7.653361
49,12.000000,0.500000,46.105135,7.660472
50,12.427184,0.402340,52.971695,7.666444
51,12.000000,0.500000,37.918669,7.694778
52,12.427184,0.402340,44.602121,7.709972
53,10.039216,0.398440,44.510567,7.713000
54,11.441341,0.699220,54.345006,7.751472
55,11.294118,0.796880,76.142519,7.755444
56,12.000000,0.500000,46.639200,7.758222
57,11.636364,0.601560,51.926452,7.758750
58,12.549020,0.398440,37.209125,7.801056
59,12.549020,0.398440,39.726864,8.008139
60,12.549020,0.398440,33.844511,8.010417
61,13.298701,0.300780,48.149844,8.044083
62,12.549020,0.398440,35.523003,8.080167
63,12.487805,0.800780,70.244907,8.183194
64,13.298701,0.300780,42.763409,8.186056
65,12.000000,0.500000,48.691539,8.204694
66,11.239024,0.800780,60.753796,8.216528
67,11.636364,0.601560,51.308461,8.247472
68,12.427184,0.402340,47.287709,8.260389
69,11.636364,0.601560,60.044251,8.265111
70,12.549020,0.398440,44.113832,8.309472
71,13.298701,0.300780,42.122530,8.362611
72,12.666667,1.500000,68.116274,8.420917
73,11.712418,0.597660,52.437629,8.444889
74,10.039216,0.796880,55.909056,8.461833
75,15.058824,0.398440,47.714961,8.501694
76,11.239024,0.800780,45.990692,8.532972
77,13.298701,0.300780,46.761273,8.546111
78,12.549020,0.398440,49.668116,8.561139
79,13.298701,0.300780,40.588998,8.651639
80,11.712418,0.597660,46.379797,8.736194
