mros-visit1-aa1239
Whole Night (hrs): 11.491667		SleepStage2 (hrs): 4.150000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,12.549020,0.398440,36.476692,0.731472
2,11.712418,0.597660,39.780270,0.927167
3,14.000000,0.500000,31.853208,1.602778
4,14.000000,0.500000,36.293584,1.699028
5,9.974026,0.300780,38.406958,2.350361
6,14.000000,0.500000,147.684443,2.732278
7,15.058824,0.597660,44.922560,2.941556
8,12.549020,0.398440,35.263600,2.942861
9,13.298701,0.601560,42.595560,3.015750
10,14.301676,0.699220,30.670634,3.306944
11,14.000000,0.500000,37.743191,3.345861
12,12.871508,0.699220,53.032731,3.376056
13,14.301676,0.699220,53.620203,3.391556
14,15.058824,0.398440,37.438010,3.398472
15,13.298701,0.300780,32.867933,3.409722
16,13.298701,0.300780,33.531701,3.465389
17,12.000000,0.500000,33.333333,3.466222
18,13.298701,0.300780,34.859236,3.469417
19,14.000000,0.500000,51.140612,3.502167
20,14.000000,0.500000,38.818952,3.553806
21,14.406926,0.902340,49.507897,3.566722
22,15.058824,0.597660,43.152514,3.589111
23,11.441341,0.699220,59.136339,3.614167
24,12.000000,0.500000,44.304570,3.617889
25,12.000000,0.500000,38.841840,3.686556
26,16.000000,0.500000,36.797131,3.699778
27,12.549020,0.398440,36.156252,3.700028
28,15.058824,0.398440,33.089189,3.704861
29,14.000000,0.500000,36.499580,3.756833
30,12.427184,0.402340,30.792706,3.864694
31,13.298701,0.300780,23.727779,3.870833
32,15.058824,0.398440,30.914778,3.877778
33,14.000000,0.500000,43.327993,3.884722
34,14.175896,1.199200,59.342336,3.901556
35,13.385621,0.597660,42.870222,3.901972
36,13.385621,0.597660,50.820172,3.958556
37,12.549020,0.796880,52.597848,3.963778
38,14.000000,1.000000,50.835431,3.979750
39,14.961039,0.601560,40.207523,3.996444
40,14.000000,0.500000,39.322499,4.061111
41,14.000000,0.500000,37.254902,4.068583
42,14.301676,0.699220,35.423819,4.070972
43,13.298701,0.601560,43.793393,4.108306
44,14.000000,0.500000,41.489281,4.137722
45,12.000000,1.500000,47.829404,4.139167
46,12.549020,0.398440,30.647745,4.158194
47,15.058824,0.398440,44.129091,4.163694
48,13.298701,0.300780,32.585641,4.216028
49,10.000000,0.500000,45.372702,4.257583
50,12.000000,1.500000,64.011597,4.258222
51,12.549020,0.398440,41.962310,4.307528
52,14.000000,0.500000,43.305104,4.308278
53,14.000000,1.000000,53.116655,4.319250
54,14.912621,0.402340,30.098421,4.322333
55,14.000000,0.500000,36.469062,4.323333
56,13.298701,0.300780,25.062943,4.326639
57,12.871508,0.699220,37.544823,4.327917
58,13.298701,0.300780,29.221027,4.328528
59,14.000000,0.500000,27.756161,4.335917
60,14.000000,0.500000,36.285954,4.337778
61,12.871508,0.699220,40.894179,4.339889
62,14.000000,0.500000,37.468528,4.341333
63,14.912621,0.402340,32.700084,4.343861
64,13.298701,0.300780,20.141909,4.361333
65,13.298701,0.300780,34.943160,4.365972
66,12.549020,0.398440,35.393301,4.366139
67,14.000000,0.500000,42.664225,4.366333
68,13.298701,0.300780,32.532235,4.368167
69,13.298701,0.902340,36.697948,4.374278
70,14.000000,0.500000,34.012360,4.379528
71,12.549020,0.398440,34.233616,4.379861
72,12.427184,0.402340,30.930037,4.380056
73,13.298701,0.300780,26.703288,4.381889
74,13.617021,1.101600,46.974899,4.393750
75,15.058824,0.597660,40.596628,4.401139
76,12.709220,1.101600,51.163500,4.412917
77,12.871508,0.699220,70.450904,4.416250
78,15.009772,1.199200,44.563973,4.430778
79,12.000000,0.500000,39.848936,4.439417
80,14.961039,0.601560,39.841306,4.449694
81,14.912621,0.402340,29.793240,4.454361
82,13.298701,0.300780,25.116350,4.462222
83,12.800000,0.703120,45.197223,4.473583
84,15.058824,0.597660,37.788968,4.477167
85,14.000000,0.500000,31.685359,4.478139
86,13.385621,0.597660,38.544289,4.493278
87,12.549020,0.398440,32.188907,4.500361
88,14.000000,0.500000,36.957351,4.500750
89,13.298701,0.300780,21.896696,4.508750
90,14.912621,0.402340,31.975280,4.516500
91,13.617021,1.101600,58.335241,4.518472
92,11.636364,0.601560,42.236973,4.525611
93,16.623377,0.300780,29.648280,4.527639
94,12.427184,0.402340,36.346990,4.540250
95,13.298701,0.300780,29.312581,4.546083
96,13.385621,0.597660,51.544976,4.581333
97,15.058824,0.398440,26.909285,4.615722
98,15.058824,0.398440,37.026017,4.617028
99,14.000000,0.500000,38.498512,4.618250
100,13.298701,0.300780,32.249943,4.639111
101,12.549020,0.398440,33.142596,4.653778
102,12.487805,0.800780,42.534524,4.720333
103,12.427184,0.402340,42.214084,4.730667
104,12.427184,0.402340,41.100175,4.757833
105,14.000000,0.500000,37.346456,4.811194
106,13.333333,1.500000,45.082780,4.822194
107,13.385621,0.597660,36.514839,4.823083
108,14.301676,0.699220,30.212863,4.825167
109,13.298701,0.300780,27.412833,4.834861
110,14.301676,0.699220,37.521935,4.840361
111,14.000000,1.000000,34.821088,4.849944
112,13.000000,1.000000,38.735027,4.851111
113,12.871508,0.699220,37.956817,4.863194
114,12.549020,0.398440,29.098955,4.874861
115,12.427184,0.402340,31.990539,4.877194
116,12.427184,0.402340,24.841688,4.878028
117,13.298701,0.601560,32.417792,4.884028
118,12.000000,0.500000,37.087053,4.884278
119,13.298701,0.300780,31.731136,4.884444
120,13.298701,0.300780,26.596475,4.893278
121,12.549020,0.398440,33.539330,4.900222
122,13.298701,0.300780,26.031891,4.911083
123,12.000000,0.500000,43.221180,4.918944
124,12.000000,0.500000,42.481117,4.926111
125,12.427184,0.402340,30.930037,4.929417
126,13.298701,0.300780,28.976883,4.937139
127,13.298701,0.902340,47.409781,4.949556
128,13.298701,0.300780,26.886397,4.951722
129,12.427184,0.402340,28.709850,4.952472
130,13.298701,0.300780,30.891890,4.956639
131,12.871508,0.699220,34.737163,4.957806
132,12.549020,0.398440,37.338827,4.959722
133,13.298701,0.300780,24.361028,4.962028
134,12.427184,0.402340,37.941558,4.966083
135,13.736585,0.800780,39.299611,4.980194
136,13.298701,0.300780,29.571984,4.982500
137,10.000000,0.500000,39.993896,4.992611
138,14.301676,0.699220,42.412451,4.999944
139,12.427184,0.402340,39.093614,5.013167
140,13.298701,0.300780,24.711986,5.026083
141,13.298701,0.300780,24.155032,5.055556
142,12.549020,0.398440,35.561151,5.058139
143,13.298701,0.601560,49.416342,5.085889
144,13.298701,0.300780,29.945830,5.134972
145,14.000000,0.500000,28.191043,5.148639
146,12.549020,0.398440,43.671321,5.150694
147,12.549020,0.398440,24.849317,5.153889
148,13.298701,0.601560,42.870222,5.225528
149,13.298701,0.601560,33.073930,5.357778
150,12.549020,0.398440,28.679332,5.385917
151,13.298701,0.300780,33.066300,5.505944
152,12.427184,0.402340,31.960021,5.619778
153,12.000000,0.500000,34.378576,5.675500
154,13.298701,0.300780,24.216068,5.719944
155,12.549020,0.398440,29.663539,5.743694
156,12.549020,0.398440,27.641718,5.872083
157,12.549020,0.398440,31.074998,5.887111
158,13.385621,0.597660,33.470665,5.901000
159,12.000000,0.500000,47.997253,5.913722
160,13.298701,0.300780,29.587243,5.920472
161,15.058824,0.597660,37.636378,5.946194
162,12.549020,0.398440,33.043412,5.959889
163,12.549020,0.398440,29.800870,5.969528
164,13.298701,0.601560,28.046082,5.986528
165,12.427184,0.402340,33.981842,5.996917
166,14.985366,0.800780,58.121614,6.002639
167,13.803922,0.796880,46.944381,6.014472
168,13.298701,0.300780,28.778515,6.015500
169,12.427184,0.402340,31.692988,6.019083
170,14.000000,0.500000,35.034714,6.021694
171,12.190476,0.902340,36.888685,6.049361
172,15.058824,0.398440,26.779583,6.068139
173,12.549020,0.398440,29.579614,6.080500
174,14.301676,0.699220,36.133364,6.096250
175,14.301676,0.699220,32.097353,6.098056
176,14.000000,1.000000,43.007553,6.110000
177,13.736585,0.800780,40.917067,6.122083
178,13.298701,0.300780,29.365988,6.122361
179,13.298701,0.300780,27.489128,6.129222
180,13.298701,0.300780,31.074998,6.130222
181,12.871508,0.699220,81.437400,6.167306
182,13.385621,0.597660,45.853361,6.172667
183,14.000000,0.500000,34.500649,6.187250
184,15.058824,0.398440,37.178607,6.191278
185,12.487805,0.800780,68.650340,6.192778
186,14.301676,0.699220,42.175937,6.197361
187,12.487805,0.800780,60.296025,6.198417
188,14.000000,0.500000,32.440681,6.201750
189,14.000000,1.000000,55.878538,6.209611
190,13.385621,0.597660,35.606928,6.211889
191,14.000000,1.000000,43.396658,6.216056
192,13.385621,0.597660,32.227054,6.217111
193,9.974026,0.601560,32.166018,6.218722
194,14.301676,0.699220,39.223316,6.227694
195,14.000000,0.500000,33.478294,6.228278
196,13.736585,0.800780,36.491951,6.230111
197,14.000000,0.500000,41.916533,6.231556
198,14.000000,0.500000,40.390631,6.235444
199,12.190476,0.902340,54.291600,6.237056
200,12.427184,0.402340,38.597696,6.242889
201,15.058824,0.398440,24.086366,6.243333
202,12.549020,0.398440,27.512016,6.249194
203,14.000000,0.500000,28.168154,6.250833
204,14.912621,0.402340,28.923476,6.251083
205,13.385621,0.597660,33.264668,6.262306
206,14.961039,0.601560,34.447242,6.266500
207,14.912621,0.402340,34.927901,6.270806
208,13.665480,1.097700,44.594491,6.271833
209,14.129870,1.203100,60.433356,6.273306
210,13.298701,0.300780,23.270008,6.276056
211,13.298701,0.601560,32.959487,6.277556
212,12.427184,0.402340,28.374151,6.279500
213,12.549020,0.398440,31.143664,6.283778
214,13.770171,1.597700,54.489967,6.287028
215,13.736585,0.800780,45.929656,6.292306
216,15.058824,0.398440,26.230259,6.296417
217,15.058824,0.597660,50.225071,6.297389
218,13.385621,0.597660,33.638514,6.298917
219,13.000000,1.000000,47.180896,6.300694
220,14.985366,0.800780,38.529030,6.302444
221,13.298701,0.300780,20.965896,6.307583
222,13.298701,0.300780,24.925612,6.307750
223,13.548747,1.402300,52.330816,6.309778
224,14.000000,0.500000,36.041810,6.313389
225,14.912621,0.402340,32.051575,6.582556
226,13.298701,0.601560,34.897383,6.611917
227,13.298701,0.300780,29.671168,6.689278
228,14.000000,0.500000,32.639048,6.723778
229,13.298701,0.300780,26.993210,6.730528
230,15.058824,0.398440,30.373083,6.733361
231,13.298701,0.300780,26.680400,6.735639
232,15.058824,0.398440,37.491417,6.746194
233,13.298701,0.300780,29.411765,6.748694
234,13.385621,0.597660,36.415656,6.759111
235,11.801418,1.101600,37.521935,6.762194
236,13.000000,1.000000,39.780270,6.770111
237,15.058824,0.597660,39.940490,6.777444
238,14.912621,0.402340,23.811704,6.779639
239,12.549020,0.398440,28.511482,6.780417
240,13.665480,1.097700,48.287175,6.782444
241,13.617021,1.101600,47.707332,6.783306
242,14.301676,0.699220,25.452049,6.785194
243,13.803922,0.796880,26.138705,6.787944
244,14.301676,0.699220,28.984512,6.791139
245,14.000000,0.500000,28.931106,6.795444
246,14.000000,0.500000,34.424353,6.799417
247,13.333333,1.500000,41.329061,6.800917
248,14.406926,0.902340,60.212100,6.801778
249,14.396088,1.597700,61.730373,6.805167
250,12.427184,0.402340,28.175784,6.806222
251,13.385621,0.597660,42.801556,6.807250
252,13.385621,0.597660,31.670100,6.809250
253,12.549020,0.398440,28.313115,6.809472
254,13.298701,0.601560,38.796063,6.811361
255,12.427184,0.402340,25.253681,6.816361
256,14.301676,0.699220,35.027085,6.817500
257,14.000000,0.500000,28.198672,6.823333
258,12.549020,0.398440,28.297856,6.823500
259,13.298701,0.300780,28.351263,6.824528
260,13.617021,1.101600,46.684977,6.826444
261,13.298701,0.300780,32.585641,6.827028
262,13.803922,0.796880,58.091096,6.827389
