mros-visit1-aa1724
Whole Night (hrs): 12.783333		SleepStage2 (hrs): 5.225000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,13.298701,0.300780,27.885863,1.752278
2,14.000000,0.500000,39.986267,1.767056
3,14.000000,0.500000,50.118257,1.843139
4,14.000000,0.500000,33.684291,1.869833
5,15.058824,0.398440,43.762875,1.974472
6,14.961039,0.601560,41.161212,1.987472
7,14.000000,0.500000,41.687648,2.021278
8,13.298701,0.300780,32.211795,2.022583
9,13.298701,0.300780,22.018769,2.072028
10,14.000000,0.500000,40.192264,2.788639
11,13.298701,0.300780,30.487526,2.818306
12,16.623377,0.300780,29.640650,3.202056
13,13.298701,0.300780,28.068971,3.253056
14,14.912621,0.402340,26.070039,3.265389
15,12.871508,0.699220,43.961242,3.274889
16,15.058824,0.398440,44.762341,3.457583
17,14.301676,0.699220,35.950256,3.488278
18,13.298701,0.300780,28.610666,3.512639
19,14.000000,0.500000,33.470665,3.527083
20,14.000000,0.500000,43.877317,3.544833
21,14.000000,0.500000,29.076066,3.623806
22,15.058824,0.398440,37.346456,3.730000
23,13.298701,0.601560,58.793011,3.750139
24,13.298701,0.300780,29.724575,3.808611
25,12.871508,0.699220,35.179675,3.834194
26,12.871508,0.699220,41.710536,3.908917
27,15.058824,0.398440,41.290913,3.923889
28,13.298701,0.300780,25.047684,3.939861
29,12.549020,0.398440,42.084382,4.010583
30,13.298701,0.300780,29.961089,4.089000
31,12.427184,0.402340,50.492103,4.111500
32,14.000000,0.500000,37.239643,4.112750
33,12.549020,0.398440,29.167620,4.143472
34,12.549020,0.398440,43.160143,4.161750
35,14.000000,0.500000,35.362783,4.516083
36,13.298701,0.300780,23.140307,4.527833
37,12.427184,0.402340,34.081025,4.548306
38,10.039216,0.398440,26.665141,5.786833
39,13.298701,0.601560,54.848554,5.805194
40,14.000000,0.500000,41.832609,5.870417
41,14.301676,0.699220,56.717784,5.879472
42,12.549020,0.398440,34.935531,5.885417
43,14.000000,0.500000,41.382467,5.892139
44,14.000000,0.500000,35.782406,5.911806
45,13.736585,0.800780,54.612039,5.950222
46,13.298701,0.300780,26.321813,5.952750
47,13.298701,0.300780,23.338674,6.083444
48,12.871508,0.699220,42.259861,6.084167
49,12.000000,0.500000,22.461280,6.089000
50,14.301676,0.699220,37.125200,6.191306
51,13.298701,0.300780,30.106050,6.200917
52,14.000000,0.500000,38.056001,6.548639
53,13.298701,0.300780,30.968185,6.690389
54,13.298701,0.300780,31.975280,6.833472
55,13.385621,0.597660,61.303120,6.882167
56,13.298701,0.300780,22.255283,6.886944
57,13.298701,0.300780,34.760052,6.916806
58,12.549020,0.398440,28.587778,7.043083
59,14.000000,0.500000,37.788968,7.114917
60,12.427184,0.402340,38.109407,7.214556
61,12.549020,0.398440,33.157855,7.217361
62,14.912621,0.402340,27.450980,7.313861
63,14.000000,0.500000,50.347143,7.482750
64,12.549020,0.398440,30.075532,7.623917
65,14.000000,0.500000,33.325704,8.513000
66,13.298701,0.300780,23.712520,8.615917
67,13.298701,0.601560,38.834211,8.669861
68,14.000000,0.500000,36.896315,8.677111
69,13.298701,0.300780,25.024796,8.681500
70,13.385621,0.597660,57.343404,8.748917
71,14.000000,0.500000,33.264668,8.754389
72,12.427184,0.402340,42.687114,8.868944
73,15.058824,0.398440,38.139925,10.260000
74,13.298701,0.300780,23.720150,10.297194
75,14.000000,0.500000,29.747463,10.428667
76,15.058824,0.398440,30.083162,10.451889
77,14.000000,0.500000,34.477760,10.461528
78,12.549020,0.398440,38.773175,10.508917
79,14.912621,0.402340,36.392767,10.554972
80,14.000000,0.500000,21.431296,10.814528
81,14.000000,0.500000,38.643473,11.057361
82,13.298701,0.300780,26.985580,11.058444
