mros-visit1-aa0483
Whole Night (hrs): 7.400000		SleepStage2 (hrs): 2.300000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,13.298701,0.300780,36.705577,0.083806
2,13.298701,0.300780,25.833524,0.841500
3,11.712418,0.597660,72.793164,1.174333
4,10.000000,0.500000,56.641489,1.272583
5,11.636364,0.601560,36.751354,1.842611
6,14.000000,0.500000,36.354620,1.847944
7,11.712418,0.597660,37.644007,1.921556
8,13.298701,0.300780,30.724041,1.959389
9,13.298701,0.300780,24.864576,1.995694
10,13.298701,0.300780,35.835813,2.012194
11,13.298701,0.300780,28.740368,2.019083
12,10.726257,1.398400,62.615396,2.025139
13,11.636364,0.601560,46.890974,2.034833
14,12.000000,1.000000,53.833829,2.040806
15,12.549020,0.398440,30.174716,2.050972
16,12.427184,0.402340,35.393301,2.051167
17,12.000000,0.500000,34.058137,2.075444
18,11.712418,0.597660,51.812009,2.076472
19,13.385621,0.597660,48.790723,2.076750
20,11.712418,0.597660,44.182498,2.092306
21,12.549020,0.398440,37.277790,2.093694
22,12.000000,0.500000,46.395056,2.096278
23,12.549020,0.398440,35.538262,2.097222
24,14.000000,0.500000,37.010758,2.105333
25,11.000000,1.000000,89.547570,2.110444
26,13.298701,0.300780,25.658045,2.126917
27,15.058824,0.398440,29.221027,2.134528
28,12.487805,0.800780,50.926986,2.134944
29,13.298701,0.601560,45.044633,2.140111
30,13.298701,0.300780,32.982376,2.155667
31,13.298701,0.300780,31.189441,2.175389
32,14.469565,0.898440,48.546578,2.175778
33,15.058824,0.398440,37.811856,2.176333
34,12.549020,0.796880,36.476692,2.183500
35,12.427184,0.402340,26.291295,2.194278
36,12.427184,0.402340,43.915465,2.206722
37,12.427184,0.402340,38.292515,2.218167
38,13.298701,0.601560,55.199512,2.227361
39,13.000000,1.000000,50.957504,2.234083
40,11.441341,0.699220,40.573739,2.250167
41,12.709220,1.101600,42.778668,2.251111
42,12.000000,0.500000,44.434272,2.261667
43,12.000000,0.500000,57.663844,2.263528
44,13.298701,0.300780,28.557259,2.366389
45,12.549020,0.398440,37.079423,2.470222
46,13.298701,0.300780,30.945296,2.604833
47,12.549020,0.398440,36.522469,2.611056
48,12.000000,0.500000,38.529030,2.638639
49,12.000000,0.500000,32.448310,2.858222
50,13.298701,0.300780,54.421302,2.863556
51,11.294118,0.796880,54.329747,2.879611
52,12.000000,0.500000,31.273365,2.902972
53,12.000000,0.500000,32.616159,2.908917
54,14.912621,0.402340,33.173114,2.912056
55,12.000000,0.500000,27.550164,2.912194
56,10.039216,0.398440,28.801404,2.912444
57,12.427184,0.402340,31.090257,2.926083
58,11.636364,0.601560,27.618830,2.939417
59,14.000000,0.500000,38.010224,2.940222
60,14.000000,0.500000,32.227054,2.942667
61,15.058824,0.398440,27.084764,2.943556
62,12.549020,0.398440,34.637980,2.994444
63,14.000000,0.500000,30.907149,2.994750
64,13.298701,0.601560,39.673457,3.017222
65,12.000000,0.500000,33.180743,3.036944
66,12.000000,0.500000,48.462654,3.041444
67,14.222222,0.703120,45.639734,3.052194
68,14.912621,0.402340,29.983978,3.088111
69,13.298701,0.300780,34.515908,3.090194
70,12.427184,0.402340,39.574273,3.104139
71,12.000000,0.500000,28.969253,3.112222
72,13.298701,0.300780,34.485389,3.130556
73,12.427184,0.402340,32.120241,3.177417
74,11.712418,0.597660,36.377508,3.178639
75,12.000000,0.500000,38.796063,3.180889
76,13.298701,0.601560,31.792172,3.190611
77,12.427184,0.402340,34.584573,3.195667
78,12.427184,0.402340,31.845579,3.196222
79,13.298701,0.300780,29.655909,3.212694
80,14.000000,0.500000,45.723659,3.257333
81,13.298701,0.300780,41.039139,3.269583
82,14.000000,0.500000,56.763561,3.270278
83,15.058824,0.398440,37.117571,3.283333
84,12.549020,0.398440,34.470130,3.424583
85,14.000000,0.500000,41.008621,3.456667
86,13.298701,0.300780,30.907149,3.479639
87,13.298701,0.300780,26.977951,3.482167
88,11.377778,0.703120,39.353017,3.482472
89,13.000000,1.000000,40.764477,3.500361
90,12.549020,0.398440,37.743191,3.500722
91,14.000000,0.500000,34.676127,3.508722
92,11.636364,0.601560,31.166552,3.537500
93,13.298701,0.300780,21.950103,3.547972
94,11.441341,0.699220,37.529564,3.789083
95,12.427184,0.402340,33.478294,3.823861
96,14.000000,0.500000,35.790036,3.921111
97,13.298701,0.601560,41.023880,3.938528
98,12.549020,0.398440,44.907301,3.942722
99,12.427184,0.402340,33.196002,3.954278
100,12.000000,0.500000,40.131228,3.955472
101,12.427184,0.402340,29.686427,3.970750
102,13.298701,0.300780,30.167086,4.123306
103,13.298701,0.300780,31.052110,4.151861
104,12.000000,0.500000,38.124666,4.219417
105,12.000000,0.500000,40.596628,4.282694
106,12.427184,0.402340,27.840085,4.345611
107,13.298701,0.300780,27.550164,4.443028
108,13.298701,0.601560,44.899672,4.519694
109,13.298701,0.300780,34.142061,4.551222
110,12.487805,0.800780,51.003281,4.628667
111,12.549020,0.398440,32.562753,4.727583
112,12.871508,0.699220,41.275654,4.764889
113,11.377778,0.703120,46.974899,4.906639
114,9.974026,0.300780,40.489815,4.962833
115,12.000000,0.500000,38.834211,5.025639
116,12.000000,0.500000,39.642939,5.067778
117,13.298701,0.300780,24.147402,5.113250
118,9.974026,0.300780,42.504005,5.250750
119,12.427184,0.402340,45.037003,5.535056
