mros-visit1-aa2208
Whole Night (hrs): 11.400000		SleepStage2 (hrs): 2.875000
SpindleNo,Frequency,Duration,Amplitude,Time_of_night
1,12.871508,0.699220,60.547799,0.138500
2,11.000000,1.000000,226.131075,0.218917
3,10.039216,0.398440,42.610819,0.229389
4,13.298701,0.300780,42.915999,0.235944
5,15.000000,1.000000,130.388342,0.247361
6,12.000000,0.500000,38.071260,0.276250
7,12.000000,0.500000,58.976120,0.277278
8,12.000000,1.000000,150.507362,0.380611
9,12.549020,0.398440,44.998856,0.484250
10,11.441341,0.699220,84.534981,0.511444
11,14.469565,0.898440,179.324025,0.520500
12,11.636364,1.203100,94.964523,0.539972
13,10.000000,0.500000,48.798352,0.590861
14,12.000000,0.500000,57.343404,0.601722
15,11.801418,1.101600,222.819867,0.612972
16,12.427184,0.402340,60.326543,0.633111
17,13.298701,0.300780,41.237507,0.633833
18,13.736585,0.800780,93.347066,0.649389
19,14.000000,0.500000,63.187610,0.666278
20,11.441341,0.699220,113.168536,0.681694
21,14.000000,0.500000,52.956435,0.704444
22,14.985366,0.800780,81.773098,0.709278
23,14.000000,0.500000,127.275502,0.716083
24,14.000000,0.500000,42.496376,0.751528
25,13.385621,0.597660,46.379797,0.764472
26,14.301676,0.699220,45.304036,0.796333
27,11.636364,0.601560,53.734646,0.815944
28,15.058824,0.398440,42.160678,0.842222
29,13.333333,1.500000,152.002747,0.847806
30,12.800000,0.703120,57.358663,0.936639
31,12.427184,0.402340,56.816968,0.979278
32,12.800000,0.703120,64.675364,0.980667
33,13.298701,0.300780,35.370413,0.980972
34,11.441341,0.699220,57.297627,0.981167
35,12.427184,0.402340,52.994583,0.982750
36,11.636364,0.601560,64.812696,1.108889
37,13.356522,1.796900,131.883726,1.179333
38,12.871508,0.699220,54.627298,1.455722
39,14.000000,0.500000,79.377432,1.482833
40,13.298701,0.300780,39.497978,1.492833
41,9.974026,0.601560,57.381552,1.558306
42,13.000000,1.000000,172.266728,1.566944
43,11.130435,0.898440,154.711223,1.606944
44,12.000000,0.500000,70.351720,1.624278
45,12.666667,1.500000,159.662776,1.724583
46,11.000000,1.000000,76.935988,1.729500
47,12.000000,0.500000,66.369116,1.729806
48,11.239024,0.800780,67.498283,1.743722
49,12.549020,0.398440,40.299077,1.780722
50,13.298701,0.601560,50.637064,1.812278
51,13.298701,0.601560,50.919356,1.827472
52,12.243478,0.898440,181.071183,1.877861
53,14.175896,1.199200,164.965286,1.882806
54,14.912621,0.402340,59.327077,1.894417
55,12.549020,0.398440,32.143130,1.895778
56,12.000000,1.500000,96.589609,1.907250
57,12.000000,0.500000,70.794232,1.910194
58,12.427184,0.402340,48.142214,1.927889
59,14.000000,0.500000,47.989624,1.933222
60,10.893617,1.101600,173.846036,1.933528
61,11.333333,1.500000,170.992599,1.950278
62,13.298701,0.601560,50.537881,1.968111
63,11.636364,0.601560,73.334859,2.039778
64,14.000000,0.500000,51.857786,2.062333
65,15.058824,0.398440,52.803845,2.068917
66,12.549020,0.398440,56.061646,2.079667
67,12.709220,1.101600,77.897307,2.091250
68,14.301676,0.699220,123.872740,2.164889
69,13.385621,0.597660,61.730373,2.169667
70,12.549020,0.398440,46.066987,2.299667
71,12.000000,1.000000,137.315938,2.553833
72,14.912621,0.402340,47.837034,2.722472
73,12.549020,0.398440,38.635843,2.727167
74,12.754448,1.097700,126.108186,2.741833
75,12.000000,0.500000,51.895933,2.772694
76,13.000000,1.000000,62.783246,2.796444
77,13.333333,1.500000,89.013504,2.877417
78,11.377778,0.703120,51.644160,2.891917
79,13.385621,0.597660,62.119478,2.930361
80,12.549020,0.398440,45.540551,2.997639
81,12.000000,0.500000,48.928054,3.013139
82,13.298701,0.300780,38.849470,3.014306
83,10.000000,0.500000,45.151446,3.017472
84,14.912621,0.402340,39.932860,3.020111
85,10.000000,0.500000,40.009155,3.041028
86,11.674267,1.199200,75.844968,3.081972
87,12.000000,0.500000,56.038758,3.083000
88,13.298701,0.601560,57.419699,3.084583
89,12.871508,0.699220,73.632410,3.091833
90,11.082251,0.902340,84.184024,3.097611
91,12.000000,1.000000,111.917296,3.123250
92,14.000000,1.000000,81.185626,3.133944
93,12.427184,0.402340,45.067521,3.144778
94,13.736585,0.800780,58.190280,3.151028
95,12.427184,0.402340,46.387427,3.152694
96,14.000000,0.500000,45.784695,3.158722
97,12.427184,0.402340,33.020523,3.159639
98,12.549020,0.398440,35.805295,3.168194
99,14.000000,0.500000,39.032578,3.182194
100,14.000000,0.500000,45.105669,3.197444
101,13.298701,0.601560,62.623026,3.210000
102,12.871508,0.699220,47.837034,3.210917
103,12.549020,0.398440,40.947585,3.226000
104,13.298701,0.601560,61.570153,3.235806
105,13.298701,0.902340,84.245060,3.243861
106,11.636364,0.601560,45.197223,3.245194
107,12.000000,0.500000,47.806516,3.252333
108,14.301676,0.699220,45.464256,3.261111
109,12.427184,0.402340,33.722438,3.279694
110,12.000000,0.500000,56.969558,3.286250
111,12.549020,0.398440,36.697948,3.296833
112,12.754448,1.097700,74.731060,3.319611
113,12.427184,0.402340,43.732357,3.375333
114,14.000000,1.500000,68.307012,3.404361
115,13.385621,0.597660,53.574426,3.405083
116,11.441341,0.699220,66.887922,3.414222
117,13.385621,0.597660,55.786984,3.416694
118,14.360976,1.601600,67.238880,3.421944
119,11.130435,0.898440,59.906920,3.423000
120,13.385621,0.597660,62.020294,3.427667
121,12.871508,0.699220,58.525978,3.428111
122,13.356522,0.898440,52.742809,3.432361
123,14.301676,0.699220,78.927291,3.441833
124,12.000000,0.500000,49.568933,3.454167
125,14.000000,0.500000,61.486229,3.483528
126,12.427184,0.402340,33.241779,3.486444
127,13.385621,0.597660,61.074235,3.502944
128,13.298701,0.300780,31.464103,3.513722
129,13.298701,0.601560,47.806516,3.517778
130,12.871508,0.699220,59.227893,3.549917
131,13.385621,0.597660,49.973297,3.595222
132,12.871508,0.699220,58.892195,3.609111
133,12.000000,0.500000,50.949874,3.726750
134,13.298701,0.300780,35.744259,3.804917
135,14.000000,0.500000,36.606394,3.832361
136,11.636364,0.601560,51.949340,3.834583
137,12.549020,0.398440,37.468528,3.945778
138,13.298701,0.601560,62.432288,4.014028
139,12.427184,0.402340,41.824979,4.097833
140,12.549020,0.398440,27.634089,4.121111
141,10.762763,1.300800,113.710231,4.141583
142,14.301676,0.699220,49.713893,4.157639
143,12.549020,0.398440,47.959106,4.160917
144,10.000000,0.500000,47.989624,4.162833
145,13.385621,0.597660,67.399100,4.174250
146,14.222222,0.703120,53.253986,4.184139
147,12.549020,0.398440,35.484855,4.194528
148,11.239024,1.601600,55.107958,4.199583
149,12.427184,0.402340,42.481117,4.205389
150,14.000000,0.500000,38.399329,4.208500
151,12.871508,0.699220,52.193484,4.215361
152,13.298701,0.601560,42.053864,4.218722
153,14.606607,1.300800,80.994888,4.227444
154,13.298701,0.300780,33.134966,4.230611
155,12.000000,0.500000,47.127489,4.232111
156,13.736585,0.800780,50.522621,4.235611
157,9.974026,0.300780,47.196155,4.236361
158,13.385621,0.597660,56.717784,4.236833
159,12.427184,0.402340,40.054932,4.237472
160,11.531532,1.300800,77.439536,4.251167
161,12.000000,0.500000,39.757382,4.256556
162,13.298701,0.300780,37.415122,4.270139
