mros-visit2-aa2208
Whole Night (hrs): 9.753889		SleepStage2 (hrs): 3.841667
SpindleNo,Frequency,Duration,Amplitude,Time_of_night,SleepStage
1,12.000000,0.500000,55.336843,0.133222,0
2,14.961039,0.601560,162.439918,0.182472,0
3,11.239024,0.800780,60.944533,0.290833,0
4,11.000000,1.000000,130.876631,0.292417,0
5,10.000000,0.500000,54.505226,0.306306,0
6,11.636364,0.601560,42.328527,0.545000,0
7,15.582609,0.898440,51.522087,0.546056,0
8,12.871508,0.699220,64.934768,0.546833,0
9,15.058824,0.398440,60.074769,0.555028,0
10,14.000000,0.500000,156.885634,0.586611,0
11,11.712418,0.597660,51.461051,0.627722,0
12,9.974026,0.902340,72.014954,0.948528,0
13,11.712418,0.597660,49.347677,0.960028,0
14,13.298701,0.300780,33.661402,0.970944,0
15,12.549020,0.398440,52.048524,0.987583,0
16,12.427184,0.402340,44.914931,0.999833,0
17,14.000000,0.500000,47.966735,1.000583,0
18,13.298701,0.300780,48.302434,1.001056,0
19,14.993492,1.800800,84.267948,1.007694,0
20,10.000000,0.500000,51.956970,1.014806,0
21,12.000000,0.500000,46.875715,1.019167,0
22,11.441341,0.699220,49.485008,1.019778,0
23,12.427184,0.402340,35.301747,1.021028,0
24,10.039216,0.398440,44.464790,1.021472,0
25,12.427184,0.402340,44.846265,1.025667,0
26,12.871508,0.699220,62.775616,1.028778,0
27,10.000000,0.500000,62.813764,1.034472,0
28,10.000000,0.500000,53.833829,1.035417,0
29,13.298701,0.300780,38.300145,1.037083,0
30,13.298701,0.300780,41.786831,1.041944,0
31,11.636364,1.203100,55.642023,1.044972,0
32,13.298701,0.300780,30.243381,1.049278,0
33,15.058824,0.398440,37.666896,1.052722,0
34,11.333333,1.500000,66.872663,1.058278,0
35,10.039216,0.597660,52.246891,1.058917,0
36,11.636364,0.601560,53.604944,1.066389,0
37,14.000000,0.500000,53.040360,1.069167,0
38,12.549020,0.398440,47.158007,1.074944,0
39,12.190476,0.902340,47.943847,1.075944,0
40,12.549020,0.398440,47.142748,1.078194,0
41,12.000000,0.500000,37.140459,1.078833,0
42,13.298701,0.300780,47.806516,1.081806,0
43,13.298701,0.300780,51.468681,1.083806,0
44,13.000000,1.000000,72.129397,1.090778,0
45,13.298701,0.300780,43.160143,1.095611,0
46,12.549020,0.398440,44.350347,1.096556,0
47,9.974026,0.300780,53.040360,1.097139,0
48,12.427184,0.402340,41.405356,1.098722,0
49,13.736585,0.800780,45.838102,1.109250,0
50,14.985366,0.800780,62.203403,1.110667,0
51,13.385621,0.597660,61.379416,1.124944,0
52,13.000000,1.000000,67.566949,1.127278,0
53,12.427184,0.402340,55.695430,1.171778,0
54,11.636364,0.601560,48.226139,1.178806,0
55,11.712418,0.597660,43.831540,1.182722,0
56,9.974026,0.300780,38.620584,1.187333,0
57,10.039216,0.398440,48.577096,1.199944,0
58,13.298701,0.300780,38.025483,1.209861,0
59,11.712418,0.597660,65.720607,1.212667,0
60,11.239024,0.800780,77.149615,1.217583,0
61,10.000000,0.500000,49.385824,1.220417,0
62,10.000000,0.500000,53.444724,1.220750,0
63,14.301676,0.699220,61.882963,1.265861,0
64,12.000000,0.500000,53.910124,1.272833,0
65,14.301676,0.699220,47.974365,1.275028,0
66,12.549020,0.398440,32.730602,1.278278,0
67,12.427184,0.402340,51.758602,1.279000,0
68,12.427184,0.402340,47.417411,1.281167,0
69,12.487805,0.800780,63.462272,1.298889,0
70,14.469565,0.898440,41.527428,1.303556,0
71,13.298701,0.300780,37.712673,1.307278,0
72,14.985366,0.800780,53.986419,1.312472,0
73,13.736585,0.800780,57.328145,1.313694,0
74,14.000000,0.500000,48.004883,1.315806,0
75,13.298701,0.300780,45.387961,1.317444,0
76,11.441341,0.699220,50.995651,1.339944,0
77,9.974026,0.300780,35.667964,1.340417,0
78,11.441341,0.699220,47.104601,1.362278,1
79,13.736585,0.800780,70.946822,1.385944,1
80,11.441341,0.699220,74.135958,1.389583,1
81,12.549020,0.398440,42.824445,1.390222,1
82,11.674267,1.199200,82.566567,1.406750,1
83,12.835655,1.402300,130.106050,1.454083,2
84,11.636364,0.601560,60.273136,1.471083,0
85,13.298701,0.601560,55.977722,1.477750,0
86,15.016760,1.398400,65.506981,1.481472,0
87,11.531532,1.300800,61.188678,1.485639,1
88,12.427184,0.402340,36.369879,1.486361,1
89,13.385621,0.597660,48.081178,1.496472,1
90,13.298701,0.902340,78.965438,1.502694,1
91,11.441341,0.699220,48.905165,1.503278,1
92,9.974026,0.601560,64.812696,1.515556,2
93,14.000000,0.500000,38.094148,1.588833,2
94,12.871508,0.699220,47.676814,1.612556,2
95,13.736585,0.800780,59.174487,1.658750,2
96,12.487805,0.800780,102.952621,1.673611,2
97,13.385621,0.597660,71.534295,1.698500,2
98,12.549020,0.398440,32.860304,1.744333,2
99,13.298701,0.601560,67.627985,1.750472,3
100,13.000000,1.000000,134.493019,1.878806,0
101,11.441341,1.398400,58.731975,1.880500,0
102,12.427184,0.402340,48.752575,1.881028,0
103,13.617021,1.101600,77.698939,1.896528,1
104,11.892421,1.597700,160.128176,1.910861,2
105,12.000000,0.500000,59.296559,1.911861,2
106,12.190476,0.902340,61.860075,2.018583,2
107,15.000000,1.000000,73.609522,2.036500,1
108,12.754448,1.097700,78.171969,2.036972,1
109,12.754448,1.097700,81.223774,2.046889,2
110,11.420074,2.101600,206.630045,2.050750,2
111,12.000000,0.500000,63.584344,2.073556,2
112,13.298701,0.902340,78.545815,2.113167,2
113,13.385621,0.597660,45.090410,2.266194,2
114,12.549020,0.398440,41.512169,2.368778,2
115,14.000000,0.500000,41.512169,2.430278,2
116,14.000000,0.500000,44.464790,2.461306,0
117,11.674267,1.199200,106.149386,2.487806,1
118,14.342954,2.300800,149.927520,2.498472,1
119,11.712418,0.597660,90.814069,2.527306,1
120,12.190476,0.902340,49.385824,2.578389,2
121,12.000000,0.500000,35.278859,2.580333,2
122,12.871508,0.699220,56.366827,2.656444,2
123,13.803922,0.796880,79.285878,2.679750,2
124,13.298701,0.601560,59.632258,2.713194,2
125,12.549020,0.398440,43.389029,2.761694,2
126,9.990244,0.800780,172.632944,2.844667,0
127,12.300300,1.300800,71.084154,2.848528,0
128,14.469565,0.898440,83.901732,2.931889,0
129,14.301676,0.699220,59.967956,2.935972,0
130,13.736585,0.800780,60.349432,2.936917,0
131,14.000000,1.000000,57.976654,2.939444,0
132,11.712418,0.597660,51.651789,2.939806,0
133,13.356522,0.898440,56.137942,2.940639,0
134,13.069069,1.300800,64.316777,2.941056,0
135,11.636364,0.601560,58.571756,2.942417,0
136,12.358621,1.699200,74.883650,2.943389,0
137,13.298701,0.601560,61.524376,2.944139,0
138,14.469565,0.898440,62.623026,2.944333,0
139,14.301676,0.699220,59.014267,2.947306,0
140,10.762763,1.300800,62.859541,2.952917,0
141,14.000000,0.500000,45.326925,2.959361,0
142,12.000000,0.500000,64.858473,2.960694,0
143,14.000000,0.500000,47.264820,2.961806,0
144,11.441341,0.699220,50.957504,2.962278,0
145,12.427184,0.402340,57.549401,2.963583,0
146,14.301676,0.699220,53.589685,2.965278,0
147,12.122563,1.402300,65.629053,2.974917,0
148,11.441341,0.699220,72.205692,2.975861,0
149,15.058824,0.398440,46.135653,2.977667,0
150,13.617021,1.101600,58.251316,2.989167,1
151,12.427184,0.402340,46.753643,2.989833,1
152,12.871508,0.699220,56.916152,2.993972,1
153,11.000000,1.000000,54.909590,2.994250,1
154,12.000000,0.500000,47.539483,2.994833,1
155,12.871508,0.699220,58.609903,3.001833,1
156,13.356522,0.898440,60.723278,3.015833,1
157,11.266504,1.597700,66.987106,3.016194,1
158,12.871508,0.699220,62.760357,3.016722,1
159,9.993994,1.300800,82.391089,3.024028,1
160,11.039014,1.902300,69.047074,3.024556,1
161,14.301676,0.699220,53.719387,3.030361,0
162,11.661605,1.800800,57.366293,3.031306,0
163,12.000000,0.500000,61.593042,3.032139,0
164,12.487805,0.800780,55.138476,3.050694,1
165,13.695473,1.898400,83.070115,3.069333,1
166,11.257329,2.398400,99.671931,3.108500,2
167,12.190476,0.902340,55.512322,3.234972,0
168,13.736585,0.800780,59.319448,3.236056,0
169,10.534979,1.898400,66.422522,3.236944,0
170,11.300509,2.300800,68.253605,3.237556,0
171,14.524823,1.101600,59.616999,3.238250,0
172,12.487805,0.800780,70.344091,3.241472,0
173,12.300300,1.300800,77.607385,3.251056,0
174,12.871508,0.699220,59.037156,3.251694,0
175,14.095915,2.199200,74.753948,3.253611,0
176,12.427184,0.402340,31.311513,3.254278,0
177,13.913043,1.796900,76.310369,3.260583,1
178,11.674267,1.199200,57.061112,3.261111,1
179,12.487805,0.800780,40.108339,3.261583,1
180,12.549020,0.398440,40.741588,3.268639,1
181,12.190476,0.902340,49.011978,3.268861,1
182,12.000000,0.500000,97.985809,3.278000,2
183,13.298701,0.300780,41.969940,3.280833,2
184,10.893617,1.101600,79.041733,3.282222,2
185,15.375375,1.300800,54.406043,3.296472,2
186,11.441341,1.398400,71.778439,3.297167,2
187,11.674267,1.199200,78.179599,3.304222,2
188,11.377778,0.703120,62.699321,3.305111,2
189,10.000000,0.500000,43.060960,3.325583,2
190,11.636364,0.601560,47.646296,3.327889,2
191,12.871508,0.699220,59.975586,3.337222,2
192,13.069069,1.300800,150.949874,3.343750,2
